"stage2/step","Group: Ours_MSE_Simple_cauchy - stage2/mcc_pearson","Group: Ours_MSE_Simple_cauchy - stage2/mcc_pearson__MIN","Group: Ours_MSE_Simple_cauchy - stage2/mcc_pearson__MAX","Group: Ours_MSE_Simple_cauchy - _step","Group: Ours_MSE_Simple_cauchy - _step__MIN","Group: Ours_MSE_Simple_cauchy - _step__MAX","Group: Ours_MSE_Complicate_cauchy - stage2/mcc_pearson","Group: Ours_MSE_Complicate_cauchy - stage2/mcc_pearson__MIN","Group: Ours_MSE_Complicate_cauchy - stage2/mcc_pearson__MAX","Group: Ours_MSE_Complicate_cauchy - _step","Group: Ours_MSE_Complicate_cauchy - _step__MIN","Group: Ours_MSE_Complicate_cauchy - _step__MAX","Group: Ours_Simple_cauchy - stage2/mcc_pearson","Group: Ours_Simple_cauchy - stage2/mcc_pearson__MIN","Group: Ours_Simple_cauchy - stage2/mcc_pearson__MAX","Group: Ours_Simple_cauchy - _step","Group: Ours_Simple_cauchy - _step__MIN","Group: Ours_Simple_cauchy - _step__MAX","Group: Ours_Complicate_cauchy - stage2/mcc_pearson","Group: Ours_Complicate_cauchy - stage2/mcc_pearson__MIN","Group: Ours_Complicate_cauchy - stage2/mcc_pearson__MAX","Group: Ours_Complicate_cauchy - _step","Group: Ours_Complicate_cauchy - _step__MIN","Group: Ours_Complicate_cauchy - _step__MAX"
"64001","0.5246256691139848","0.3807885527893493","0.6786158572266964","84816","84816","84816","0.3163832475256695","0.12646472570610515","0.5593768920214507","84815.2","84814","84816","0.7712221531553399","0.39135907609595116","0.9675828032204553","84816","84816","84816","0.5516673462058267","0.19265317779801575","0.7401200573328439","84815.2","84814","84816"
"64251","0.547014754509863","0.35775336908728833","0.6777946389066285","85069","85069","85069","0.3265572751710116","0.22390248317312675","0.4651281431208288","85068.2","85067","85069","0.7876272975764239","0.41739698402985265","0.9724025543945989","85069","85069","85069","0.5913233832259672","0.46277137518489847","0.84370833574974","85068.2","85067","85069"
"64501","0.5440094580914095","0.4315586615541942","0.6224291034831753","85322","85322","85322","0.3162766994695749","0.22060020201929403","0.503520887431286","85321.2","85320","85322","0.769652375019865","0.5168180648446173","0.9692772823676968","85322","85322","85322","0.5571403625817369","0.4662927657670064","0.6698854695557415","85321.2","85320","85322"
"64751","0.5037766410922062","0.3636762676237208","0.6393468462109663","85575","85575","85575","0.3225888375921072","0.16789537280758118","0.4712209695837258","85574.2","85573","85575","0.7455706253270102","0.3561966609098473","0.9355501264599712","85575","85575","85575","0.607810920677097","0.4822711763794885","0.8110598448006476","85574.2","85573","85575"
"65001","0.5313193372792642","0.3661270456048092","0.7307449051594123","85828","85828","85828","0.307489837357942","0.16774578124062905","0.3993440034300135","85827.2","85826","85828","0.73890960723494","0.3731830380946762","0.9766571495722592","85828","85828","85828","0.589501285197574","0.47725937254607304","0.7127512744458919","85827.2","85826","85828"
"65251","0.5425583875574667","0.44355399150085545","0.6416603869709582","86081","86081","86081","0.27991516027368213","0.11987792118484197","0.3902730578240914","86080.2","86079","86081","0.7296815422950373","0.5856547696812455","0.9486731696378546","86081","86081","86081","0.5457384944359365","0.20929300982947058","0.7570695543687622","86080.2","86079","86081"
"65501","0.5172851134024382","0.3449493013735261","0.5984759613929004","86334","86334","86334","0.2608561271791693","0.13422283089342008","0.35052254054202914","86333.2","86332","86334","0.7090548746752047","0.38196023864545686","0.9714251340310521","86334","86334","86334","0.5210765294783152","0.3107144145875887","0.6884627302291182","86333.2","86332","86334"
"65751","0.5409162940297729","0.34801686540475885","0.6956269031277373","86587","86587","86587","0.27894391180293787","0.11850104928465717","0.36726185835284","86586.2","86585","86587","0.7606292783367061","0.40251675279159843","0.961657298433337","86587","86587","86587","0.5633350910455361","0.4517116016455465","0.7262184871676548","86586.2","86585","86587"
"66001","0.5453047467252278","0.43655905213531304","0.7615875907344133","86840","86840","86840","0.3249226749663194","0.1678866048948809","0.4435939506722182","86839.2","86838","86840","0.7814343062323078","0.6460664130720503","0.9365910028454613","86840","86840","86840","0.581300212311553","0.37990397340040866","0.7657036873701946","86839.2","86838","86840"
"66251","0.5993072063361246","0.5146103981023246","0.6843479048813933","87093","87093","87093","0.2823241651084245","0.12056601178585995","0.4468903654789669","87092.2","87091","87093","0.7733837334675872","0.5461058404539988","0.976505952639461","87093","87093","87093","0.5822250290414794","0.37586533059627003","0.8406878648861875","87092.2","87091","87093"
"66501","0.5209497777050263","0.34514134766258575","0.656924343149938","87346","87346","87346","0.2817524585858292","0.18193015641345742","0.36374012862158606","87345.2","87344","87346","0.759906283956257","0.5429547750631039","0.973713583628174","87346","87346","87346","0.5589287861459542","0.2749597907982878","0.7551750780163822","87345.2","87344","87346"
"66751","0.5350356569152754","0.3880614523617946","0.6717843636209011","87599","87599","87599","0.253446184689811","0.15111375889844456","0.37364145917965097","87598.2","87597","87599","0.6934177410627579","0.45800559132482327","0.8523101701236634","87599","87599","87599","0.4561906253259518","0.19741954067356088","0.6896831881543267","87598.2","87597","87599"
"67001","0.5476514511681664","0.3892052772140826","0.6629267951732722","87852","87852","87852","0.3029519477305558","0.23644042762424275","0.4062702235976863","87851.2","87850","87852","0.8240239038522533","0.5149107451789148","0.9710497948664919","87852","87852","87852","0.608907490113299","0.2692422400543149","0.8178163675850891","87851.2","87850","87852"
"67251","0.563477254929034","0.44478375420762223","0.6474806075227962","88105","88105","88105","0.2876043360305661","0.19013976370944136","0.40898880600675663","88104.2","88103","88105","0.8207158706149933","0.6231523477030145","0.9579429622981026","88105","88105","88105","0.5147768277758036","0.13700108923344367","0.6734592101583636","88104.2","88103","88105"
"67501","0.5465074732625446","0.4179313962781497","0.7382034492322687","88358","88358","88358","0.28599664299212385","0.16739370678913312","0.4115551825421079","88357.2","88356","88358","0.7754990916504807","0.6278918192674898","0.9839190876687973","88358","88358","88358","0.562922025930936","0.3958660718243243","0.7276692687901838","88357.2","88356","88358"
"67751","0.4716076010184029","0.34229677349779414","0.6282399101794197","88611","88611","88611","0.3009813833662912","0.22408482683189684","0.44372072766356174","88610.2","88609","88611","0.6788010025641734","0.38076003236627326","0.8959599478079566","88611","88611","88611","0.6110000314348266","0.4040226715338527","0.7939998955330152","88610.2","88609","88611"
"68001","0.5634348103893302","0.38912014595967254","0.6678109506517029","88864","88864","88864","0.2979167157433923","0.14990061526466866","0.5527914399603248","88863.2","88862","88864","0.7563688544066718","0.5767384781147247","0.9464807746080982","88864","88864","88864","0.5000835754836537","0.21603853393941677","0.677859001628017","88863.2","88862","88864"
"68251","0.5934288935036962","0.5179134208053913","0.641236354972949","89117","89117","89117","0.28547264801169486","0.15285905257665677","0.3444606641927194","89116.2","89115","89117","0.8169142107934153","0.5380439761137366","0.959776945270698","89117","89117","89117","0.567323058722291","0.4031659873835588","0.7705437931519541","89116.2","89115","89117"
"68501","0.5045897017341094","0.3799327081806456","0.6607090725894748","89370","89370","89370","0.34353887364499636","0.14141150524219853","0.4431295261825309","89369.2","89368","89370","0.7275861818421332","0.48653606480059786","0.9736702174783932","89370","89370","89370","0.595860183749359","0.30677576027102077","0.8137857354936878","89369.2","89368","89370"
"68751","0.5124329879613982","0.3491924853141475","0.6528935020444734","89623","89623","89623","0.2674950211852342","0.104636502957098","0.3914151360420169","89622.2","89621","89623","0.6799726957454301","0.3699771104633906","0.8934354805306604","89623","89623","89623","0.5215908055700038","0.3307501643038058","0.6769526550100262","89622.2","89621","89623"
"69001","0.506289416268536","0.40163049185829586","0.5859651300035705","89876","89876","89876","0.3222119505618177","0.24329976514796997","0.4065746423427069","89875.2","89874","89876","0.7859326639416186","0.5633838333144321","0.9538222589901734","89876","89876","89876","0.5477708586226371","0.288764027536919","0.6996489230719044","89875.2","89874","89876"
"69251","0.5541439895069754","0.3621362156104772","0.7433115836303203","90129","90129","90129","0.2882552656802314","0.19481844291943434","0.401663119865258","90128.2","90127","90129","0.765210369018517","0.4870766691518192","0.9606453134527296","90129","90129","90129","0.5694355263493966","0.3744434294795935","0.6326697695449746","90128.2","90127","90129"
"69501","0.49941661318838737","0.3556207000361884","0.7517668025820377","90382","90382","90382","0.3117378906650692","0.2012877833707795","0.4075612580608368","90381.2","90380","90382","0.7286006134591372","0.40357757766160657","0.9805844669792808","90382","90382","90382","0.6097610424657447","0.32959515676455564","0.8530808764756579","90381.2","90380","90382"
"69751","0.5340471495607196","0.36685701877912535","0.643934807974956","90635","90635","90635","0.30256192370999074","0.17466821070936742","0.4762721876686776","90634.2","90633","90635","0.7991163472626701","0.512274197714511","0.9809058963536338","90635","90635","90635","0.5954113525547797","0.42795298408382026","0.7270287754407165","90634.2","90633","90635"
"70001","0.523179148239377","0.3613943098059808","0.6198083835794811","90888","90888","90888","0.298015798879009","0.13574967158687967","0.4390273741819997","90887.2","90886","90888","0.7593832290143163","0.3890225372225518","0.9469814089671065","90888","90888","90888","0.5819205893891018","0.16496876976245578","0.8294557592275182","90887.2","90886","90888"
"70251","0.5612611695080387","0.4596205913878932","0.6503887175622793","91141","91141","91141","0.3161957367160992","0.1391588168649091","0.5151187317750419","91140.2","91139","91141","0.7508058202433011","0.42266181729228597","0.98702908940019","91141","91141","91141","0.6005599790571807","0.3979338337645199","0.7099023500107856","91140.2","91139","91141"
"70501","0.5507856838823629","0.38049143427028737","0.6677980138590973","91394","91394","91394","0.3056558752065331","0.10662173918994408","0.4770940491292338","91393.2","91392","91394","0.7601483411569216","0.3864944153349696","0.9698471564653416","91394","91394","91394","0.5627790511446621","0.4256285802862432","0.7331612755006702","91393.2","91392","91394"
"70751","0.5844243853914037","0.3659673001459875","0.6883654741157171","91647","91647","91647","0.29934617598675917","0.20437662905597104","0.4362553082617671","91646.2","91645","91647","0.7503272755764465","0.4967905062816116","0.9667882414812282","91647","91647","91647","0.6369355599640346","0.39238960074165374","0.7795682292305303","91646.2","91645","91647"
"71001","0.5785708303680723","0.36468445370316144","0.6668699863371758","91900","91900","91900","0.3146717556460957","0.18412124466030289","0.47600976252242716","91899.2","91898","91900","0.7735199059350707","0.574469565862537","0.9738217634691058","91900","91900","91900","0.6051078366187312","0.46020672780429733","0.7644846167472883","91899.2","91898","91900"
"71251","0.5733034164532562","0.4640336134681404","0.6698792574949377","92153","92153","92153","0.29670570634554244","0.12874834483764702","0.5180150654358873","92152.2","92151","92153","0.7933052694083826","0.4507318807415954","0.9752484774906541","92153","92153","92153","0.5224490596820439","0.37967769811325036","0.7203420058930836","92152.2","92151","92153"
"71501","0.566748869373896","0.41178115462103965","0.7392976087453177","92406","92406","92406","0.3136912607961936","0.2041796095366733","0.5593078987398282","92405.2","92404","92406","0.7715384603486986","0.5210170423282117","0.9866104608254043","92406","92406","92406","0.5806496191822312","0.3353866455284284","0.783197524458034","92405.2","92404","92406"
"71751","0.5798614909079205","0.3594271648147196","0.6894886333670739","92659","92659","92659","0.29085668280945326","0.1842893052348094","0.45982522514586865","92658.2","92657","92659","0.7472220681086232","0.492566154975768","0.9592835130388968","92659","92659","92659","0.5718096867711684","0.3939880840383635","0.7950863999712607","92658.2","92657","92659"
"72001","0.5265299515695627","0.3994879885212102","0.6329746081099837","92912","92912","92912","0.2773082714997571","0.13949092441306524","0.46108576574852955","92911.2","92910","92912","0.794365775274021","0.6167425418181431","0.9439636302956148","92912","92912","92912","0.5287588486310408","0.3830392619358912","0.7362506349799767","92911.2","92910","92912"
"72251","0.5427243415343823","0.34345117198927183","0.778484100070799","93165","93165","93165","0.3496003561643394","0.2229033964496827","0.4539366570187743","93164.2","93163","93165","0.7525427455015019","0.4065450821953038","0.9814865209454977","93165","93165","93165","0.5991211417126608","0.40637963157416135","0.734731523847792","93164.2","93163","93165"
"72501","0.6202342058186954","0.5521357605879257","0.6985126772682434","93418","93418","93418","0.2554519370324818","0.12252428635682114","0.44444845282023115","93417.2","93416","93418","0.8186908959923397","0.4904634959607457","0.9648114843642336","93418","93418","93418","0.4767620123237748","0.20305549645674842","0.6603067708562744","93417.2","93416","93418"
"72751","0.5217050953472969","0.33656277196671147","0.7334842174818611","93671","93671","93671","0.2921604252042064","0.13016120317855068","0.4358875205992958","93670.2","93669","93671","0.6701397936768551","0.3622183997950273","0.9572596461794732","93671","93671","93671","0.6162404728698582","0.430318988137261","0.8024070621079646","93670.2","93669","93671"
"73001","0.5607687355871241","0.44817058272499993","0.6531282901256686","93924","93924","93924","0.2791045108772205","0.20838853426359596","0.36964275699375904","93923.2","93922","93924","0.7847355463288667","0.4188052489715474","0.9758503699032102","93924","93924","93924","0.6261836032101298","0.47152494686562374","0.7878967721557173","93923.2","93922","93924"
"73251","0.5431545020878631","0.35657502319768314","0.7468537280538303","94177","94177","94177","0.28688335154344224","0.18097126173870257","0.449633651151465","94176.2","94175","94177","0.7766053179352691","0.6248179059931414","0.9256374460024359","94177","94177","94177","0.6035363697264561","0.31159593085875825","0.7636352931094613","94176.2","94175","94177"
"73501","0.5113613068424826","0.3694834480912758","0.646029758566161","94430","94430","94430","0.2913651526369541","0.13263507539607283","0.39756905277899734","94429.2","94428","94430","0.7192188664617054","0.37642704469168153","0.9342316373743316","94430","94430","94430","0.5716563057563853","0.35141484602009493","0.7972959762438432","94429.2","94428","94430"
"73751","0.583478065142377","0.4400812575950481","0.6912868680463268","94683","94683","94683","0.33021342302922146","0.21423031951876928","0.4756915249167931","94682.2","94681","94683","0.7795794912038483","0.5684193915483982","0.9806319485129058","94683","94683","94683","0.6292534505668156","0.5062750815082764","0.7764905226898818","94682.2","94681","94683"
"74001","0.584855414842871","0.5327760988507978","0.6357511076753408","94936","94936","94936","0.2844083929663596","0.11365810858931842","0.501692507047864","94935.2","94934","94936","0.7652238816815264","0.489601126719708","0.8943220837645128","94936","94936","94936","0.5499437552692988","0.3389562767011798","0.6852885136761623","94935.2","94934","94936"
"74251","0.5646916904903225","0.3637784365929209","0.651896991685775","95189","95189","95189","0.2782744600531942","0.15012517703346584","0.3648987511713972","95188.2","95187","95189","0.7599957618191692","0.44919417020979613","0.9455962706297182","95189","95189","95189","0.571663348660881","0.39973903532722355","0.7424932541645085","95188.2","95187","95189"
"74501","0.5732876544406442","0.37304849047014316","0.6958156789706041","95442","95442","95442","0.31525646211892966","0.1465606089043556","0.4112070116565543","95441.2","95440","95442","0.7348847740419533","0.5579181803882661","0.9818299463037571","95442","95442","95442","0.5914657176413425","0.3748179366263566","0.7324037501797463","95441.2","95440","95442"
"74751","0.5532699557871135","0.42885968197967844","0.6560860345365573","95695","95695","95695","0.2727952760552608","0.2053346885283543","0.39364283470466715","95694.2","95693","95695","0.8337259030089411","0.631708764771969","0.9726062147514224","95695","95695","95695","0.6462928900996363","0.4654909099378811","0.7931602936439826","95694.2","95693","95695"
"75001","0.5417793309574603","0.3951535750363479","0.6781399520465632","95948","95948","95948","0.2684821294578304","0.13051300301149557","0.40265730691098034","95947.2","95946","95948","0.7208609187096021","0.4466684179698663","0.952224075849637","95948","95948","95948","0.5617370118892766","0.2558138750207002","0.7562314710493967","95947.2","95946","95948"
"75251","0.5486175275236519","0.35964042486431563","0.6758307658128732","96201","96201","96201","0.29803107831105446","0.13347519492022966","0.39420721979887513","96200.2","96199","96201","0.7899144273160351","0.519010105638242","0.9532475738980012","96201","96201","96201","0.5409534141875093","0.3274800598160677","0.752183021028017","96200.2","96199","96201"
"75501","0.6138716422783108","0.530168628060263","0.7081995420916578","96454","96454","96454","0.34014565694028304","0.22271720619208107","0.4482578691406499","96453.2","96452","96454","0.7876237898878499","0.5095395474359344","0.9639235492584324","96454","96454","96454","0.6477583827920241","0.4155016699138324","0.7879631043731401","96453.2","96452","96454"
"75751","0.5477989444814374","0.3451752395728414","0.6331819714759593","96707","96707","96707","0.306547218727034","0.2096769038616649","0.42583464036409274","96706.2","96705","96707","0.8015622477267839","0.6026613120512002","0.973625942464667","96707","96707","96707","0.5691624320168561","0.30624214026539665","0.7064899741290475","96706.2","96705","96707"
"76001","0.5496357465052757","0.34918374965863763","0.6760850083464125","96960","96960","96960","0.29683449169229065","0.10026236541259662","0.5541540389673856","96959.2","96958","96960","0.7217011331872867","0.3825179846606555","0.9761229448522414","96960","96960","96960","0.48441612500521847","0.10098383335250258","0.7359706276634742","96959.2","96958","96960"
"76251","0.5355998222645141","0.35147135703654137","0.7309299727998084","97213","97213","97213","0.3129297240257264","0.18453259702985686","0.430122302167149","97212.2","97211","97213","0.6913587405908812","0.5305703635504909","0.9614972801064531","97213","97213","97213","0.5756602403827413","0.3134703697265767","0.8103164930563596","97212.2","97211","97213"
"76501","0.5775375909689944","0.3896690623703904","0.7283585880427741","97466","97466","97466","0.2974913192216885","0.20248204394624972","0.4704718153548336","97465.2","97464","97466","0.7388241256916074","0.6711495041087551","0.8095372783603395","97466","97466","97466","0.6246973743724691","0.45787330110329805","0.8077821795313073","97465.2","97464","97466"
"76751","0.49184036323161723","0.3847746712028323","0.6039596703164264","97719","97719","97719","0.3239369495779426","0.2330786949641946","0.47276011786774064","97718.2","97717","97719","0.6907735486078843","0.44595244348628454","0.9362306172406781","97719","97719","97719","0.564352553102414","0.30973331243903585","0.797001463221201","97718.2","97717","97719"
"77001","0.5283179137175493","0.34586082826966735","0.6527746890552449","97972","97972","97972","0.3644997308673844","0.2676445821040876","0.505352153837862","97971.2","97970","97972","0.7215259804698432","0.36594422635574947","0.9842500408095063","97972","97972","97972","0.5663163358724044","0.33019270806873163","0.7541853871741125","97971.2","97970","97972"
"77251","0.5227610150020473","0.3961308871273192","0.7189062296389013","98225","98225","98225","0.24480971400767326","0.11732677062508542","0.38743581134080485","98224.2","98223","98225","0.6985113883873855","0.4116136843152305","0.9385712016558497","98225","98225","98225","0.5153703088085544","0.15318558714676858","0.846013114576819","98224.2","98223","98225"
"77501","0.5449688492903589","0.42319898380235776","0.6851784633948924","98478","98478","98478","0.2624232536384176","0.1312826423390383","0.3993016689992172","98477.2","98476","98478","0.7207727251221889","0.38370042298510026","0.9743233731853284","98478","98478","98478","0.5886793825080608","0.3928470964178533","0.6890874759376977","98477.2","98476","98478"
"77751","0.47480146029309794","0.3455827557615046","0.6195640859287844","98731","98731","98731","0.3036013097935535","0.16696853844595513","0.40922494326231584","98730.2","98729","98731","0.6994876743079445","0.47148681483963256","0.9773651583930413","98731","98731","98731","0.5942543865781776","0.3197989723079774","0.7982497894804712","98730.2","98729","98731"
"78001","0.6027252488327295","0.5201488020444901","0.6648400649263387","98984","98984","98984","0.28149834135117735","0.14369894563535834","0.4122132550262522","98983.2","98982","98984","0.7493652911243143","0.37896551652686733","0.9742307245954921","98984","98984","98984","0.5644319773403699","0.3594471826611946","0.7970863171777557","98983.2","98982","98984"
"78251","0.5637559308667239","0.37661114186035705","0.6889221550664827","99237","99237","99237","0.24331592831072424","0.14071973127238246","0.3438017277830871","99236.2","99235","99237","0.764922124719909","0.5159597470295779","0.934892984268287","99237","99237","99237","0.5539062595294488","0.30319838906648533","0.7926532689562785","99236.2","99235","99237"
"78501","0.565501208216445","0.4150469396630123","0.7026747284865938","99490","99490","99490","0.28088371789823763","0.13049738321690477","0.4566620178906781","99489.2","99488","99490","0.7407251421873966","0.3985188708202572","0.9393462402728638","99490","99490","99490","0.4858289282330567","0.186694519156747","0.7148701154405078","99489.2","99488","99490"
"78751","0.558471607175991","0.4179675773492968","0.6785269526914787","99743","99743","99743","0.2683596011685069","0.14408317242578558","0.3597882850153511","99742.2","99741","99743","0.7584246295581223","0.46057048850240384","0.9652779764828557","99743","99743","99743","0.575103191855214","0.3324982127879068","0.8179197324045676","99742.2","99741","99743"
"79001","0.5459668074420205","0.3881266102322412","0.667154860864637","99996","99996","99996","0.32616045150891737","0.2317814215855246","0.3986582792908318","99995.2","99994","99996","0.7849719487246418","0.6154541975169702","0.9460367651150164","99996","99996","99996","0.5564140586830701","0.259115607660102","0.7580577320253408","99995.2","99994","99996"
"79251","0.6313415397725781","0.4827995860472621","0.7375895336155412","100249","100249","100249","0.30778564359620997","0.19829721980190135","0.4542289532635129","100248.2","100247","100249","0.802815865588852","0.4342310286563789","0.9433593148132314","100249","100249","100249","0.5416214426343664","0.31161795171431383","0.7136162490455931","100248.2","100247","100249"
"79501","0.5390719297892403","0.36733610850760945","0.7017211405353111","100502","100502","100502","0.30440863027693116","0.23726598127388385","0.43827268535719643","100501.2","100500","100502","0.7521204508026312","0.49951305981184174","0.9699177152071549","100502","100502","100502","0.5609817132198665","0.34823396662820844","0.7749046889191048","100501.2","100500","100502"
"79751","0.563839277877895","0.3574274499260479","0.7650240417294247","100755","100755","100755","0.34504760532684386","0.12325297025721701","0.6194948438118227","100754.2","100753","100755","0.7852617806991261","0.6086023206848687","0.9629896875964806","100755","100755","100755","0.6124318735577973","0.4333679628168466","0.7541056732316757","100754.2","100753","100755"
"80001","0.5597817796414203","0.349121886607148","0.7335021791160444","101008","101008","101008","0.3189078259468364","0.16544885213570243","0.46795723672177203","101007.2","101006","101008","0.7876434252529473","0.3801057975172364","0.964145626466876","101008","101008","101008","0.5642963369755385","0.4252506402916116","0.7307483801659597","101007.2","101006","101008"
"80251","0.6045716022299488","0.4365594379078337","0.7574457909193764","101261","101261","101261","0.33733455881450325","0.21188258190284773","0.42966393176456413","101260.2","101259","101261","0.7723747000553034","0.6506055059403262","0.9795694057576907","101261","101261","101261","0.5910675548025507","0.4339760896117504","0.7990589811996305","101260.2","101259","101261"
"80501","0.50641041805466","0.3592135425692909","0.6967635562797095","101514","101514","101514","0.2971237269710342","0.1404220279694348","0.39814101253021106","101513.2","101512","101514","0.7511182311011985","0.43924633457562345","0.916603311979987","101514","101514","101514","0.5846490029918612","0.41820809838399653","0.7696844212779814","101513.2","101512","101514"
"80751","0.5731904702043995","0.33877713432182555","0.7254643482622143","101767","101767","101767","0.31243511696008885","0.21879543112167849","0.40924458433938293","101766.2","101765","101767","0.7996178058583727","0.427813199664052","0.9769970490048224","101767","101767","101767","0.5426687794689162","0.4764889326505809","0.7290903078547813","101766.2","101765","101767"
"81001","0.5992052869471243","0.45218928132081687","0.7112008166117603","102020","102020","102020","0.28086549210836337","0.2005032906777028","0.5051306477066728","102019.2","102018","102020","0.786270288324497","0.41294616749185925","0.9742952404194275","102020","102020","102020","0.5674932096341616","0.2006243593881758","0.8576237902907359","102019.2","102018","102020"
"81251","0.6098993489323061","0.5051336494758992","0.7199412836263067","102273","102273","102273","0.29080477890445894","0.15391770189626175","0.38013145928578174","102272.2","102271","102273","0.8044244907867816","0.5978186656345589","0.9655245550485777","102273","102273","102273","0.5287085917185949","0.213301655409487","0.7612934022639953","102272.2","102271","102273"
"81501","0.5650969690954124","0.3967775100707005","0.6833225018337411","102526","102526","102526","0.2724828215827399","0.15347465611009486","0.4235002521868837","102525.2","102524","102526","0.8123005233547698","0.5921468662212864","0.9639376652622594","102526","102526","102526","0.5769681954171151","0.42219835323803945","0.7780506859428052","102525.2","102524","102526"
"81751","0.5952660203198946","0.3396180119898951","0.7407609404318896","102779","102779","102779","0.26323434059929346","0.17080255701942798","0.382778248245939","102778.2","102777","102779","0.7310968540900612","0.35451775715871653","0.9768200642983933","102779","102779","102779","0.5416601710410818","0.20529241781037327","0.748688519010008","102778.2","102777","102779"
"82001","0.536670668111936","0.35038116101729805","0.6831430130651901","103032","103032","103032","0.24573466020381302","0.10089065621516928","0.35786475161991554","103031.2","103030","103032","0.7298310725987176","0.38895407819402683","0.9737028870287915","103032","103032","103032","0.4654805739920039","0.10688071336914376","0.6692196388385157","103031.2","103030","103032"
"82251","0.585813088088891","0.4573848028234934","0.6567940775757378","103285","103285","103285","0.3027822123890018","0.18488018468281503","0.39896707425152844","103284.2","103283","103285","0.7615969498417867","0.6097342536356926","0.9503264210699647","103285","103285","103285","0.49572111769705945","0.2208164193430806","0.7272634965443524","103284.2","103283","103285"
"82501","0.5703849921207296","0.34378012073078595","0.7337536022213375","103538","103538","103538","0.30530190517185213","0.11674536376639388","0.4657491436458649","103537.2","103536","103538","0.7418679923887622","0.4714684212494972","0.9391298357424721","103538","103538","103538","0.5501187034915065","0.1541914935892112","0.8296423105262847","103537.2","103536","103538"
"82751","0.5101997421467633","0.38546989873349585","0.6042839870356985","103791","103791","103791","0.3003690699149416","0.1996157943604068","0.43853418411104367","103790.2","103789","103791","0.7489471549636578","0.3899906598027551","0.9699458142620593","103791","103791","103791","0.5662497834547678","0.34854131994888154","0.8019671931960701","103790.2","103789","103791"
"83001","0.5411674337176203","0.39739254704699806","0.6479874382424492","104044","104044","104044","0.25137674012237765","0.15357028117707158","0.34031285976323705","104043.2","104042","104044","0.7653373125808869","0.3639808899701431","0.9847020086655176","104044","104044","104044","0.5419034187033887","0.3973124480362382","0.7789137130109822","104043.2","104042","104044"
"83251","0.5711463440270517","0.3447324330374073","0.7979359338091778","104297","104297","104297","0.27289929477417996","0.20355782082267443","0.36014021918707523","104296.2","104295","104297","0.7829697758902389","0.37447051793926384","0.9691776804887752","104297","104297","104297","0.5604839595935192","0.36956649280936754","0.7802255993332063","104296.2","104295","104297"
"83501","0.5611716375375776","0.4027719666541862","0.7562447316249857","104550","104550","104550","0.2679439877942139","0.113696565994167","0.4744377886831107","104549.2","104548","104550","0.7762428784935239","0.6261913920658015","0.9633525847456457","104550","104550","104550","0.5266336385442243","0.20093692980522934","0.7816010052152491","104549.2","104548","104550"
"83751","0.5686429070142411","0.3645848182574212","0.6699007365285593","104803","104803","104803","0.31847883247773334","0.2038926648062763","0.5085208976168956","104802.2","104801","104803","0.7972928534864006","0.5273040748427217","0.9847074840982017","104803","104803","104803","0.5928070636603917","0.3016327549000955","0.7622378382053545","104802.2","104801","104803"
"84001","0.565076860633061","0.3678885508042236","0.7409765190483082","105056","105056","105056","0.2807010295861884","0.17689115012893464","0.3849631633817366","105055.2","105054","105056","0.7058083959321846","0.3338165726863515","0.9372810567778327","105056","105056","105056","0.5925302521518085","0.44388762518127994","0.8347659576463359","105055.2","105054","105056"
"84251","0.6025343890302135","0.46135313595255","0.7514707018907664","105309","105309","105309","0.27148486547512035","0.130929825194476","0.3999018467954729","105308.2","105307","105309","0.8242664750937548","0.6546444358360975","0.982593356939832","105309","105309","105309","0.5888337380521587","0.37698952939465946","0.7465376739125061","105308.2","105307","105309"
"84501","0.5675814135388715","0.4122981411540198","0.6923061505845123","105562","105562","105562","0.2631717981158102","0.1382179626768023","0.4465516198365725","105561.2","105560","105562","0.7733049518422198","0.5157033721681789","0.9567851421316917","105562","105562","105562","0.5444667780039109","0.31956607405190196","0.7350789887610782","105561.2","105560","105562"
"84751","0.61459969257497","0.49772873475306745","0.6931526262971618","105815","105815","105815","0.28624954647220296","0.13473197177282015","0.3949099489996697","105814.2","105813","105815","0.7994539503324185","0.4504075397535156","0.971637903640093","105815","105815","105815","0.5883047199999423","0.3733442594067406","0.8020053426145417","105814.2","105813","105815"
"85001","0.5307444306496327","0.3500421565117413","0.7576678114653698","106068","106068","106068","0.30880644747823566","0.11157259098489061","0.4306478381490608","106067.2","106066","106068","0.7200353274611881","0.37596380442933025","0.9760486752100256","106068","106068","106068","0.5636909648220525","0.2761064633411641","0.7619544180041627","106067.2","106066","106068"
"85251","0.5558094786392401","0.4036427572979102","0.6954131043349382","106321","106321","106321","0.31364713499463404","0.10241971493910548","0.4999912688285325","106320.2","106319","106321","0.7830817904818027","0.49601070002107006","0.9713870599309296","106321","106321","106321","0.5694293415446515","0.16756481878658344","0.7234467049154676","106320.2","106319","106321"
"85501","0.5366399522304186","0.33570487579684843","0.6967273513863789","106574","106574","106574","0.30363532288260486","0.13928780400656232","0.5247307582448605","106573.2","106572","106574","0.7316336275397402","0.3569479463348433","0.9397371798582913","106574","106574","106574","0.6077467503240163","0.3307968169054769","0.7723323809999186","106573.2","106572","106574"
