"stage2/step","Group: Danru_Complicate_cauchy - stage2/mcc_pearson","Group: Danru_Complicate_cauchy - stage2/mcc_pearson__MIN","Group: Danru_Complicate_cauchy - stage2/mcc_pearson__MAX","Group: Danru_Complicate_cauchy - _step","Group: Danru_Complicate_cauchy - _step__MIN","Group: Danru_Complicate_cauchy - _step__MAX","Group: Danru_Complicate_gumbel - stage2/mcc_pearson","Group: Danru_Complicate_gumbel - stage2/mcc_pearson__MIN","Group: Danru_Complicate_gumbel - stage2/mcc_pearson__MAX","Group: Danru_Complicate_gumbel - _step","Group: Danru_Complicate_gumbel - _step__MIN","Group: Danru_Complicate_gumbel - _step__MAX","Group: Danru_Complicate_gauss - stage2/mcc_pearson","Group: Danru_Complicate_gauss - stage2/mcc_pearson__MIN","Group: Danru_Complicate_gauss - stage2/mcc_pearson__MAX","Group: Danru_Complicate_gauss - _step","Group: Danru_Complicate_gauss - _step__MIN","Group: Danru_Complicate_gauss - _step__MAX","Group: Danru_Simple_cauchy - stage2/mcc_pearson","Group: Danru_Simple_cauchy - stage2/mcc_pearson__MIN","Group: Danru_Simple_cauchy - stage2/mcc_pearson__MAX","Group: Danru_Simple_cauchy - _step","Group: Danru_Simple_cauchy - _step__MIN","Group: Danru_Simple_cauchy - _step__MAX","Group: Danru_Simple_gumbel - stage2/mcc_pearson","Group: Danru_Simple_gumbel - stage2/mcc_pearson__MIN","Group: Danru_Simple_gumbel - stage2/mcc_pearson__MAX","Group: Danru_Simple_gumbel - _step","Group: Danru_Simple_gumbel - _step__MIN","Group: Danru_Simple_gumbel - _step__MAX","Group: Danru_Simple_gauss - stage2/mcc_pearson","Group: Danru_Simple_gauss - stage2/mcc_pearson__MIN","Group: Danru_Simple_gauss - stage2/mcc_pearson__MAX","Group: Danru_Simple_gauss - _step","Group: Danru_Simple_gauss - _step__MIN","Group: Danru_Simple_gauss - _step__MAX"
"11001","0.2383859503567491","0.1844934411858817","0.33359673947108937","31179.2","31178","31180","0.49722591268620786","0.3257089120090103","0.7447384250758206","31179.4","31178","31180","0.5343468059281197","0.26868231827160016","0.618110530328824","31179.4","31178","31180","0.35879461515317723","0.25204159219295236","0.5140540690129866","31180","31180","31180","0.5162522856356634","0.23126525901493736","0.8511008820346738","31180","31180","31180","0.6331776093318552","0.47974325791814204","0.8794605460944492","31180","31180","31180"
"11251","0.19941583153830617","0.12093438908495047","0.3273727521746296","31432.2","31431","31433","0.49048450181343456","0.319063863036755","0.6194416124445719","31432.4","31431","31433","0.5181296241178968","0.2835465167607022","0.6161927160529744","31432.4","31431","31433","0.38739146534731894","0.2821118749519273","0.5054817933262105","31433","31433","31433","0.5276726340989117","0.2617418224240596","0.8559749511079128","31433","31433","31433","0.6445380612080085","0.47090802118377867","0.8806656181085101","31433","31433","31433"
"11501","0.308264691515373","0.17942276809142427","0.40672112896595924","31685.2","31684","31686","0.4974299335001301","0.3258916205914388","0.6233869638080048","31685.4","31684","31686","0.5270702043175304","0.2987007723401559","0.6239824690049441","31685.4","31684","31686","0.3659008638063107","0.1905642118026545","0.6505156601347605","31686","31686","31686","0.5340514037253711","0.2342333544503168","0.8579230377742372","31686","31686","31686","0.6567470438207503","0.5052146078999252","0.8805896759267583","31686","31686","31686"
"11751","0.2189649269036999","0.15945027107075915","0.31568043331546236","31938.2","31937","31939","0.5070571855602559","0.3396577273985188","0.6354767850611569","31938.4","31937","31939","0.5287979664221486","0.32165169796106163","0.592916393121303","31938.4","31937","31939","0.3682867815470344","0.1426205763969489","0.6360396401241994","31939","31939","31939","0.5423901181311985","0.2705122689324572","0.8726250716550821","31939","31939","31939","0.6610327342047372","0.4643289699464663","0.8794700106746264","31939","31939","31939"
"12001","0.22399171311928168","0.1336094098962044","0.2921068693988914","32191.2","32190","32192","0.5167076912132099","0.3495793891692082","0.6422061639365728","32191.4","32190","32192","0.5310298376469842","0.3460002493685467","0.5975385746706089","32191.4","32190","32192","0.3615509429498222","0.08970841948864021","0.6359417646819351","32192","32192","32192","0.5511128489605209","0.2595469934733285","0.8745982847937018","32192","32192","32192","0.6781624715828686","0.4722411491210399","0.895332723238055","32192","32192","32192"
"12251","0.18378731991095223","0.10073549314673644","0.244398058358058","32444.2","32443","32445","0.5283029713910705","0.3541729679189472","0.6496178382470339","32444.4","32443","32445","0.5404400186988632","0.3540679598503172","0.59533564022712","32444.4","32443","32445","0.35669814172782494","0.0928660209284189","0.47810429576702845","32445","32445","32445","0.5532763362482657","0.25719575296945074","0.8814089629122369","32445","32445","32445","0.7038650618020771","0.5083301968015507","0.8949370682698167","32445","32445","32445"
"12501","0.2330779941706142","0.13790246675082848","0.409906025083667","32697.2","32696","32698","0.5383521641196369","0.36288063431604967","0.6563236439789881","32697.4","32696","32698","0.550154696271393","0.3856592015534135","0.6015652928941252","32697.4","32696","32698","0.4119813107530089","0.19245254672183024","0.6376680027674341","32698","32698","32698","0.5634608844361888","0.258450790652177","0.8908402936542138","32698","32698","32698","0.7135813235809062","0.5008005066967528","0.8974615753853875","32698","32698","32698"
"12751","0.1957559871496048","0.13249082713867574","0.31467888087720103","32950.2","32949","32951","0.5489231195243887","0.35789204900909716","0.6777149501636933","32950.4","32949","32951","0.5593837971372532","0.4178071036138893","0.596104313789341","32950.4","32949","32951","0.38863379275468646","0.11304222191026096","0.6593826798913424","32951","32951","32951","0.5748733186842372","0.27184050586000613","0.8928413341866991","32951","32951","32951","0.7279350909219706","0.5058766724388511","0.8998013031339918","32951","32951","32951"
"13001","0.2641783905603747","0.10541918644904028","0.3915809455895648","33203.2","33202","33204","0.5554658703566868","0.37392713618122614","0.6763062184474004","33203.4","33202","33204","0.5694057840461236","0.4574249997840692","0.6101255414157101","33203.4","33202","33204","0.32738308712221786","0.1177896460047268","0.4890157324464924","33204","33204","33204","0.5864518268017113","0.27255869435537594","0.8927114622453632","33204","33204","33204","0.744723240778191","0.5090601187955016","0.9040303068201672","33204","33204","33204"
"13251","0.1892589024108366","0.11269606802795262","0.27621590128519524","33456.2","33455","33457","0.5664391031214409","0.383682328983065","0.6862202184341","33456.4","33455","33457","0.5804881011847677","0.4714027750223261","0.6226619748009395","33456.4","33455","33457","0.34099049259652947","0.07809982916716497","0.45681637843154865","33457","33457","33457","0.5957391167950146","0.26679510274610235","0.9043195031239554","33457","33457","33457","0.748932163193995","0.50470932390771","0.8905433113285502","33457","33457","33457"
"13501","0.18185514502706995","0.06530173863354563","0.26071261317594085","33709.2","33708","33710","0.571937385466158","0.3804080298494104","0.6880791671644018","33709.4","33708","33710","0.5821004620340046","0.48872742822566656","0.6225975686785279","33709.4","33708","33710","0.3729529748376695","0.2173775990682325","0.5731407931786247","33710","33710","33710","0.6018481163288422","0.2797274140572173","0.886602385255116","33710","33710","33710","0.7590776117903946","0.506085649403257","0.8944816326106153","33710","33710","33710"
"13751","0.22106666481538467","0.12088770637444264","0.37061614930435455","33962.2","33961","33963","0.573664068247862","0.39662209341706334","0.6980408590897984","33962.4","33961","33963","0.5887504546469954","0.5077895044017552","0.6372264911491851","33962.4","33961","33963","0.38610451414814617","0.22826157628057045","0.6327075649324213","33963","33963","33963","0.6089041897335433","0.28805157693366384","0.8867853099729203","33963","33963","33963","0.765776819387026","0.5111950325964605","0.9220725206664947","33963","33963","33963"
"14001","0.23429786458696053","0.16871735937335675","0.3134957342949012","34215.2","34214","34216","0.5740756026024274","0.4068006511794381","0.6999334761951219","34215.4","34214","34216","0.5905092693846362","0.5159068986153298","0.6404571808129342","34215.4","34214","34216","0.383787060422732","0.1575349698954903","0.6505576800593343","34216","34216","34216","0.6180923671394518","0.3058461051485825","0.8922811733146335","34216","34216","34216","0.7805256090411579","0.526627667077631","0.9476679134570598","34216","34216","34216"
"14251","0.21081489169193163","0.10815824359765167","0.40885723941846663","34468.2","34467","34469","0.579334931065904","0.4209064905430818","0.7146406172400797","34468.4","34467","34469","0.5972823325081891","0.540906355826249","0.6364614170561507","34468.4","34467","34469","0.3978614347682259","0.2584768313519456","0.6617424802441618","34469","34469","34469","0.6251124618268695","0.2982812782086973","0.893037391017674","34469","34469","34469","0.7892775425510389","0.5595806006382845","0.9594650933358245","34469","34469","34469"
"14501","0.24287041307827625","0.12899404426392785","0.3774700469093154","34721.2","34720","34722","0.5733625296254735","0.4258669156542395","0.6404487937730123","34721.4","34720","34722","0.6047834579391499","0.5586085307461667","0.644178143596591","34721.4","34720","34722","0.33602550802969816","0.18828313899289398","0.43102328106578164","34722","34722","34722","0.6363210302484449","0.3215667333260776","0.899227054682187","34722","34722","34722","0.8011479823466388","0.6130757806098184","0.9651037049208974","34722","34722","34722"
"14751","0.2156002017445883","0.06995913060434016","0.26385284010557786","34974.2","34973","34975","0.5789196674870967","0.4407640008245183","0.6463879275231257","34974.4","34973","34975","0.6053407147909832","0.5516755050046713","0.6568572998196399","34974.4","34973","34975","0.39061173060192184","0.179809102857991","0.6297281412727115","34975","34975","34975","0.6453993199906295","0.3259675467168012","0.8980364290716857","34975","34975","34975","0.8099510743812454","0.6207790147543851","0.9696651688763152","34975","34975","34975"
"15001","0.22028314303055474","0.10857261224859933","0.42447271428125044","35227.2","35226","35228","0.5850112729257683","0.4567380963667308","0.6456905309916259","35227.4","35226","35228","0.6053887099446096","0.5458998593007236","0.6658554811293917","35227.4","35226","35228","0.40434258249856675","0.1473006833687917","0.6658796197598406","35228","35228","35228","0.6545783729581205","0.3425580282628773","0.8963551608905543","35228","35228","35228","0.8216166708326516","0.6189255079295839","0.9727525581070843","35228","35228","35228"
"15251","0.2610285273914981","0.16449742834250136","0.43970550749929405","35480.2","35479","35481","0.5942963797490377","0.4771834228319591","0.6588304270430905","35480.4","35479","35481","0.5743201340693337","0.3136027581609741","0.6766126480783786","35480.4","35479","35481","0.3566556027859114","0.21307020819725728","0.5010515545055126","35481","35481","35481","0.6657113906059575","0.3476672099527649","0.8977675117958098","35481","35481","35481","0.8269585234864266","0.62807152960384","0.9735552654700085","35481","35481","35481"
"15501","0.2506031933543556","0.118884864365802","0.3863822902668078","35733.2","35732","35734","0.5985814460211552","0.5062568260883149","0.6634603521677956","35733.4","35732","35734","0.5928674640472645","0.44391681600796773","0.6926555979243274","35733.4","35732","35734","0.389237656551997","0.18152151624650623","0.5938576889762495","35734","35734","35734","0.6785108105376179","0.35864553084540823","0.8952501082705","35734","35734","35734","0.8289469321230432","0.6081284740993286","0.9720500739716775","35734","35734","35734"
"15751","0.2620397969260766","0.13206310496739948","0.40060805171977043","35986.2","35985","35987","0.6054783849445187","0.5353349507703562","0.6611642063610361","35986.4","35985","35987","0.5809944541676391","0.43391746187319385","0.699700929253424","35986.4","35985","35987","0.31601679290662976","0.08983328378797677","0.534618874092092","35987","35987","35987","0.6901765236166215","0.3471858856123666","0.8955321992562553","35987","35987","35987","0.8291772837408242","0.6062106017550011","0.9717237404843244","35987","35987","35987"
"16001","0.21662061882624287","0.11780862808881028","0.32281878451007595","36239.2","36238","36240","0.6127998137184663","0.5580951958859657","0.6708118621183061","36239.4","36238","36240","0.5907952808559567","0.43865702003439866","0.7139034506016423","36239.4","36238","36240","0.34571454224724363","0.1526244844992033","0.6144867708892504","36240","36240","36240","0.703914555879275","0.3760115469021767","0.8931091652974223","36240","36240","36240","0.8319256180632131","0.5903785452237794","0.9726711544588547","36240","36240","36240"
"16251","0.19810798238978866","0.11135741965022361","0.3347497406545379","36492.2","36491","36493","0.621080289917044","0.5738345183600254","0.6756332754598542","36492.4","36491","36493","0.5858871697843705","0.44336701013678914","0.7239310281665362","36492.4","36491","36493","0.4270814754127252","0.22497478234617374","0.5927990332800561","36493","36493","36493","0.7180610497533119","0.36163855186161936","0.8935988749704173","36493","36493","36493","0.8358244451207613","0.6163621059063075","0.971385356071418","36493","36493","36493"
"16501","0.23479238830724758","0.14420796200119185","0.30610125332909927","36745.2","36744","36746","0.6224400004167263","0.5748441271120115","0.6721496074866699","36745.4","36744","36746","0.562699467990502","0.3499129665892142","0.7296974661126934","36745.4","36744","36746","0.36491124797233304","0.1337913606306182","0.6273244101651209","36746","36746","36746","0.7278813460129101","0.3893635706095693","0.8806634431532464","36746","36746","36746","0.8339499310915833","0.586103989803867","0.9723265003913513","36746","36746","36746"
"16751","0.20329175835427024","0.10497897457415892","0.3032352625081747","36998.2","36997","36999","0.629087538225449","0.5830378899632443","0.6787021269693395","36998.4","36997","36999","0.5906390212621376","0.4631175369806666","0.7377778923603265","36998.4","36997","36999","0.36469164775664775","0.2720321589729339","0.46711756178293884","36999","36999","36999","0.7388415343995798","0.3892274110160066","0.8875117550666153","36999","36999","36999","0.836981247860453","0.5707828102717915","0.9730090018590847","36999","36999","36999"
"17001","0.22997779326590168","0.14263334162308053","0.30249016494274994","37251.2","37250","37252","0.6361618494115077","0.5855625850186027","0.7048421218980475","37251.4","37250","37252","0.597124950581071","0.4790831484720407","0.745248983734947","37251.4","37250","37252","0.3652679993023071","0.2765208013775994","0.4719656103724086","37252","37252","37252","0.7489987607363131","0.39985549935264997","0.892967253468965","37252","37252","37252","0.8406545386876468","0.5966345941397501","0.9751962458617406","37252","37252","37252"
"17251","0.24133869362932986","0.14023508865898335","0.36973508936627153","37504.2","37503","37505","0.6410297044262506","0.5843119214560026","0.7111603797318125","37504.4","37503","37505","0.6052207417027887","0.4957625539988998","0.7458438779320539","37504.4","37503","37505","0.39346322534354405","0.20417636642470396","0.5611853674974032","37505","37505","37505","0.7574875594074543","0.40939434626371224","0.8947406724163361","37505","37505","37505","0.8429284210497519","0.5831394870524577","0.9756656212841541","37505","37505","37505"
"17501","0.22690837197607322","0.08840727332803958","0.3740986151289809","37757.2","37756","37758","0.6456196752427086","0.5883256242516505","0.7167631810176105","37757.4","37756","37758","0.6067880416564226","0.5033858449167157","0.7557686882653002","37757.4","37756","37758","0.3370372095737879","0.09566371980909556","0.6782653951487863","37758","37758","37758","0.767696643795145","0.4281451258219578","0.8973505912942913","37758","37758","37758","0.8472369539920941","0.5995785139738421","0.9775132900618457","37758","37758","37758"
"17751","0.23160573705739199","0.14737280399217909","0.3148453022184171","38010.2","38009","38011","0.6531914567984141","0.59930709407231","0.7292898291193095","38010.4","38009","38011","0.6133595312775292","0.5278353917182558","0.762232415650439","38010.4","38009","38011","0.4355358286913294","0.31012391372068665","0.6513683714896287","38011","38011","38011","0.7776487503139135","0.44036296360398947","0.9013708227294059","38011","38011","38011","0.845075823757315","0.580225603365049","0.9788601387317163","38011","38011","38011"
"18001","0.1852095502584919","0.10153198213170775","0.3183049781961772","38263.2","38262","38264","0.6519831187320904","0.5971983124921054","0.7514407752217545","38263.4","38262","38264","0.6138383962787014","0.5431084633274963","0.768501676379281","38263.4","38262","38264","0.31999049501979654","0.08866430653900959","0.516567725829163","38264","38264","38264","0.7795709437428201","0.44622573416175554","0.8966380561038697","38264","38264","38264","0.843448581888096","0.568350445160305","0.9816003688669394","38264","38264","38264"
"18251","0.22787248695809378","0.1334550777185584","0.38083060478095204","38516.2","38515","38517","0.6424812807372808","0.5872204566171317","0.7019623612068466","38516.4","38515","38517","0.6160064270724421","0.546051190591372","0.765274158150205","38516.4","38515","38517","0.2917511938316587","0.06883060690414312","0.5514250723033799","38517","38517","38517","0.7843526990395858","0.4363247668500756","0.8989854848437719","38517","38517","38517","0.8422521921408738","0.5687129376460206","0.9826314594978872","38517","38517","38517"
"18501","0.17679198624142786","0.12262001558856539","0.24333699688277996","38769.2","38768","38770","0.6501722052090265","0.6019739784347434","0.7121053400427163","38769.4","38768","38770","0.6210567293945235","0.5562098364265464","0.7680543347748681","38769.4","38768","38770","0.31655022020762785","0.1483887945554115","0.45902050130571337","38770","38770","38770","0.7904779895931806","0.45027581202091344","0.896396422644151","38770","38770","38770","0.8423217333826949","0.5587434922131765","0.9827036568988995","38770","38770","38770"
"18751","0.21376110190038689","0.12619417499773183","0.35303613304511083","39022.2","39021","39023","0.6508935851243832","0.5872776645439346","0.7078243703802038","39022.4","39021","39023","0.6265509296921373","0.5528702946630155","0.7744798225871868","39022.4","39021","39023","0.37043756491177204","0.26194638336886705","0.5261815793552898","39023","39023","39023","0.7942071948226166","0.44801298565528186","0.8934703601509925","39023","39023","39023","0.8487764532449589","0.5731696022435047","0.983851853579865","39023","39023","39023"
"19001","0.22791190244084697","0.10716977389157516","0.3309318669393334","39275.2","39274","39276","0.6571958482414406","0.5868779036308305","0.7173641983237194","39275.4","39274","39276","0.6323630058127317","0.5564755562240119","0.7695995197438474","39275.4","39274","39276","0.3170525244291071","0.12628682589535778","0.5153852098252242","39276","39276","39276","0.8001181370384925","0.4504675475075983","0.9010419154323516","39276","39276","39276","0.8470481076379628","0.5676597526915219","0.984330168670153","39276","39276","39276"
"19251","0.23154707616296374","0.10367186349919115","0.34405550582201083","39528.2","39527","39529","0.6606683916799975","0.5828882525388647","0.7205286129908126","39528.4","39527","39529","0.6317404018487707","0.5583426627113803","0.7755305784959844","39528.4","39527","39529","0.3236892494159722","0.18265379472049567","0.3975472979120658","39529","39529","39529","0.8034449389607641","0.4589781923233707","0.9094378483411419","39529","39529","39529","0.8505526837560444","0.5860932946691907","0.9855218868258812","39529","39529","39529"
"19501","0.21870537178566404","0.10567937768919064","0.40375229482319586","39781.2","39780","39782","0.6672611041281321","0.5860302877127939","0.7270898311869523","39781.4","39780","39782","0.6243930994020689","0.5420414107635503","0.7804324760798607","39781.4","39780","39782","0.35367091823040575","0.14497771616957775","0.49860124839369585","39782","39782","39782","0.8082862806220688","0.46936637497162703","0.9194962674799706","39782","39782","39782","0.8530007080925118","0.5877873985142078","0.9851708119702732","39782","39782","39782"
"19751","0.24096444301593684","0.12245191583807398","0.38668740306323734","40034.2","40033","40035","0.6707978519007189","0.5834470439125728","0.7374154361345762","40034.4","40033","40035","0.612161565854613","0.5138619327368525","0.7849644794584768","40034.4","40033","40035","0.44438967228039095","0.3377673422022022","0.6294263284911398","40035","40035","40035","0.8116855706566571","0.4875131596175115","0.9283634153376893","40035","40035","40035","0.8379995918131817","0.5683799850815537","0.98611738639244","40035","40035","40035"
"20001","0.2436367138840005","0.17704092187530907","0.3010840246340494","40287.2","40286","40288","0.6742399980002062","0.5768232686289738","0.7401832668517929","40287.4","40286","40288","0.6148711259592881","0.5037939493619833","0.7911304301716632","40287.4","40286","40288","0.40246385966296294","0.27434818614548656","0.633723400412107","40288","40288","40288","0.8175343868022018","0.48962701670495967","0.9304612817932526","40288","40288","40288","0.8555572565409657","0.5795884914520892","0.985713918967286","40288","40288","40288"
