"stage2/step","Group: VaDE_Complicate_gauss - stage2/mcc_pearson","Group: VaDE_Complicate_gauss - stage2/mcc_pearson__MIN","Group: VaDE_Complicate_gauss - stage2/mcc_pearson__MAX","Group: VaDE_Complicate_gauss - _step","Group: VaDE_Complicate_gauss - _step__MIN","Group: VaDE_Complicate_gauss - _step__MAX","Group: VaDE_Complicate_gumbel - stage2/mcc_pearson","Group: VaDE_Complicate_gumbel - stage2/mcc_pearson__MIN","Group: VaDE_Complicate_gumbel - stage2/mcc_pearson__MAX","Group: VaDE_Complicate_gumbel - _step","Group: VaDE_Complicate_gumbel - _step__MIN","Group: VaDE_Complicate_gumbel - _step__MAX","Group: VaDE_Complicate_cauchy - stage2/mcc_pearson","Group: VaDE_Complicate_cauchy - stage2/mcc_pearson__MIN","Group: VaDE_Complicate_cauchy - stage2/mcc_pearson__MAX","Group: VaDE_Complicate_cauchy - _step","Group: VaDE_Complicate_cauchy - _step__MIN","Group: VaDE_Complicate_cauchy - _step__MAX","Group: VaDE_Simple_gauss - stage2/mcc_pearson","Group: VaDE_Simple_gauss - stage2/mcc_pearson__MIN","Group: VaDE_Simple_gauss - stage2/mcc_pearson__MAX","Group: VaDE_Simple_gauss - _step","Group: VaDE_Simple_gauss - _step__MIN","Group: VaDE_Simple_gauss - _step__MAX","Group: VaDE_Simple_gumbel - stage2/mcc_pearson","Group: VaDE_Simple_gumbel - stage2/mcc_pearson__MIN","Group: VaDE_Simple_gumbel - stage2/mcc_pearson__MAX","Group: VaDE_Simple_gumbel - _step","Group: VaDE_Simple_gumbel - _step__MIN","Group: VaDE_Simple_gumbel - _step__MAX","Group: VaDE_Simple_cauchy - stage2/mcc_pearson","Group: VaDE_Simple_cauchy - stage2/mcc_pearson__MIN","Group: VaDE_Simple_cauchy - stage2/mcc_pearson__MAX","Group: VaDE_Simple_cauchy - _step","Group: VaDE_Simple_cauchy - _step__MIN","Group: VaDE_Simple_cauchy - _step__MAX"
"34001","0.14005376915880494","0.10359605927435392","0.1812198460682039","44455","44455","44455","0.16453548916948185","0.07940056230945224","0.2541368770232898","44455","44455","44455","0","0","0","44455","44455","44455","0.2830549223255495","0","0.5754575531939436","44455","44455","44455","0.4418186281089521","0.1457115866519095","0.6349863312989573","44455","44455","44455","0","0","0","44455","44455","44455"
"34251","0.14002958560637815","0.07522990501585612","0.2161365186001012","44708","44708","44708","0.16424242228857205","0.10033995829994766","0.23698594357337477","44708","44708","44708","0","0","0","44708","44708","44708","0.28478327044383817","0","0.5858638547280872","44708","44708","44708","0.46339089171175163","0.37427381287427103","0.5521616865028548","44708","44708","44708","0","0","0","44708","44708","44708"
"34501","0.10983453339415572","0.08300092363365578","0.16355619817410888","44961","44961","44961","0.16304603488018607","0.06626141881036599","0.26921954828104644","44961","44961","44961","0","0","0","44961","44961","44961","0.27438016645344565","0","0.5520489176962978","44961","44961","44961","0.4790934557640303","0.22322175548225287","0.6902232939158205","44961","44961","44961","0","0","0","44961","44961","44961"
"34751","0.16013856106975818","0.07765201623547803","0.3290650320422037","45214","45214","45214","0.13444119681670155","0.07602269933449465","0.25075454307179923","45214","45214","45214","0","0","0","45214","45214","45214","0.2919024322532554","0","0.5765036291793866","45214","45214","45214","0.5119011565635702","0.19602383493597597","0.6564218046524399","45214","45214","45214","0","0","0","45214","45214","45214"
"35001","0.16005787218681133","0.09762168784937744","0.2679352483884029","45467","45467","45467","0.14149797296159108","0.08735398774622508","0.23885447498392312","45467","45467","45467","0","0","0","45467","45467","45467","0.2770454080115056","0","0.5591301315275587","45467","45467","45467","0.47502890133135545","0.2383603329093967","0.6909986019342345","45467","45467","45467","0","0","0","45467","45467","45467"
"35251","0.13762842097553263","0.08438136317726777","0.2513944175442897","45720","45720","45720","0.14516740643580348","0.08151466030141541","0.2704729642141855","45720","45720","45720","0","0","0","45720","45720","45720","0.28802805090867306","0","0.612314388089071","45720","45720","45720","0.5311918446824192","0.3377007471482943","0.7373376316740038","45720","45720","45720","0","0","0","45720","45720","45720"
"35501","0.14258859332868648","0.07054542985640525","0.2764797731932448","45973","45973","45973","0.16326456222436328","0.07971449297695359","0.2550620962882348","45973","45973","45973","0","0","0","45973","45973","45973","0.29473029190126127","0","0.6210679898051502","45973","45973","45973","0.4403436545849053","0.17897280168152627","0.5778912463847855","45973","45973","45973","0","0","0","45973","45973","45973"
"35751","0.12450765121458436","0.0869070210611407","0.17647133293984874","46226","46226","46226","0.14530472997574645","0.07600440399305658","0.26250402891801816","46226","46226","46226","0","0","0","46226","46226","46226","0.2959370930251004","0","0.5249707250059658","46226","46226","46226","0.47229014510971634","0.24078035016787744","0.6795192657116842","46226","46226","46226","0","0","0","46226","46226","46226"
"36001","0.14332228555324747","0.10465635209736204","0.22600571165474753","46479","46479","46479","0.14385795665944498","0.0818016676887807","0.2880552799271697","46479","46479","46479","0","0","0","46479","46479","46479","0.29995801034521385","0","0.639122917603807","46479","46479","46479","0.4902844206028658","0.20350539324283234","0.697865037429414","46479","46479","46479","0","0","0","46479","46479","46479"
"36251","0.16086636118693437","0.09412111569551315","0.23883815439524306","46732","46732","46732","0.14838500389953965","0.07993523806932079","0.24893412801444934","46732","46732","46732","0","0","0","46732","46732","46732","0.3113680630858549","0","0.6108419837227398","46732","46732","46732","0.4660620285524673","0.31907558133190417","0.5903649951698449","46732","46732","46732","0","0","0","46732","46732","46732"
"36501","0.14860869375088875","0.08736385739462382","0.2439833681172975","46985","46985","46985","0.15039835115990738","0.06718923167583976","0.27197207358069","46985","46985","46985","0","0","0","46985","46985","46985","0.2687401379650822","0","0.5947556902265507","46985","46985","46985","0.4611958395217967","0.22044657624705302","0.6346072106222714","46985","46985","46985","0","0","0","46985","46985","46985"
"36751","0.15618373861181944","0.0957103536370488","0.3001521840407896","47238","47238","47238","0.1594895610365985","0.08665482880325256","0.2590375959112243","47238","47238","47238","0","0","0","47238","47238","47238","0.29640592263927834","0","0.6128461936836219","47238","47238","47238","0.4939731813129371","0.30489951752015826","0.6746827580464937","47238","47238","47238","0","0","0","47238","47238","47238"
"37001","0.18149420291813015","0.10622107599056548","0.29493648893599583","47491","47491","47491","0.1360045996227253","0.08742558268041653","0.2542641707135686","47491","47491","47491","0","0","0","47491","47491","47491","0.29262933311669764","0","0.6199480634735915","47491","47491","47491","0.4764062381813625","0.28152191568989593","0.5889739291679377","47491","47491","47491","0","0","0","47491","47491","47491"
"37251","0.14962974005994595","0.07980319959966362","0.2506131817904182","47744","47744","47744","0.14485969022610973","0.08674731147040561","0.2396810550167799","47744","47744","47744","0","0","0","47744","47744","47744","0.277181298748705","0","0.5852545701222709","47744","47744","47744","0.4479122514283283","0.18854670410532695","0.6058829191857622","47744","47744","47744","0","0","0","47744","47744","47744"
"37501","0.15830213481638133","0.08700762762014087","0.33458856480541915","47997","47997","47997","0.147605872608152","0.0866271676118841","0.2873651041614351","47997","47997","47997","0","0","0","47997","47997","47997","0.2499178081774617","0","0.5260054518826545","47997","47997","47997","0.45590230976031726","0.22674861211004563","0.5965193225700988","47997","47997","47997","0","0","0","47997","47997","47997"
"37751","0.1533218726995813","0.08981337500510395","0.26903463902509805","48250","48250","48250","0.14919631593086446","0.09236074607302888","0.26422314846250433","48250","48250","48250","0","0","0","48250","48250","48250","0.2567015578693995","0","0.560822409599526","48250","48250","48250","0.4533304627170489","0.18314742000453896","0.6188916000649689","48250","48250","48250","0","0","0","48250","48250","48250"
"38001","0.1131780792715245","0.08432438720733534","0.18584716246822494","48503","48503","48503","0.13289373214094938","0.0903712556573846","0.24524707887635358","48503","48503","48503","0","0","0","48503","48503","48503","0.282110828687224","0","0.6709860114124938","48503","48503","48503","0.4716275041144612","0.2907694112932566","0.6647632518052252","48503","48503","48503","0","0","0","48503","48503","48503"
"38251","0.14653091138860663","0.09304634409120521","0.3244246733125823","48756","48756","48756","0.14691413896728073","0.08235772003215316","0.2519083827129621","48756","48756","48756","0","0","0","48756","48756","48756","0.2698129813428837","0","0.5654816754994784","48756","48756","48756","0.482584067483078","0.21287247041857996","0.5820828089413562","48756","48756","48756","0","0","0","48756","48756","48756"
"38501","0.12390877954210977","0.08561053912553682","0.20105981360967906","49009","49009","49009","0.15757777886768376","0.08189263504474194","0.2825102233172966","49009","49009","49009","0","0","0","49009","49009","49009","0.3019910089197328","0","0.6248262213272157","49009","49009","49009","0.43653491140214884","0.2559129157206443","0.5672382479543158","49009","49009","49009","0","0","0","49009","49009","49009"
"38751","0.1398692860136046","0.0784629460655422","0.2373120983873615","49262","49262","49262","0.16089813544017534","0.09285518790015476","0.2671403088629262","49262","49262","49262","0","0","0","49262","49262","49262","0.3300440267242785","0","0.7460087842658226","49262","49262","49262","0.4944384035190531","0.30168626944560567","0.7138025189950482","49262","49262","49262","0","0","0","49262","49262","49262"
"39001","0.14612437426229508","0.09467455502164089","0.23938084664884976","49515","49515","49515","0.1531086050813393","0.09535113737994659","0.25299963701413886","49515","49515","49515","0","0","0","49515","49515","49515","0.2964074323720044","0","0.648918562022594","49515","49515","49515","0.4611434073744336","0.14128599728668384","0.6736863662171281","49515","49515","49515","0","0","0","49515","49515","49515"
"39251","0.1593480189074614","0.09496629244619102","0.3089332676247166","49768","49768","49768","0.1390598363334042","0.0747239444650516","0.22374947862822117","49768","49768","49768","0","0","0","49768","49768","49768","0.310720145144699","0","0.6278646956781593","49768","49768","49768","0.4609249684826307","0.24003725288576674","0.656132435005596","49768","49768","49768","0","0","0","49768","49768","49768"
"39501","0.15407537273080235","0.11138357952097588","0.2738810095452556","50021","50021","50021","0.15192429859301193","0.10413165876228914","0.26453322027182524","50021","50021","50021","0","0","0","50021","50021","50021","0.25863081931940685","0","0.5373496785642632","50021","50021","50021","0.48095269872707663","0.3196055871754501","0.6373589338999587","50021","50021","50021","0","0","0","50021","50021","50021"
"39751","0.1325677659214927","0.08774450049014271","0.1658704281631767","50274","50274","50274","0.14592859075133024","0.09464661911181474","0.25562481273236815","50274","50274","50274","0","0","0","50274","50274","50274","0.2778800699527207","0","0.5798040298719949","50274","50274","50274","0.42677349319271374","0.2094574671384145","0.5815776728598817","50274","50274","50274","0","0","0","50274","50274","50274"
"40001","0.11484622242656131","0.0885930212345679","0.14572299938372563","50527","50527","50527","0.16733422948463417","0.11719915806393229","0.2518568742242667","50527","50527","50527","0","0","0","50527","50527","50527","0.2936949690156747","0","0.6569425545994569","50527","50527","50527","0.4582144078120421","0.13550882992124202","0.6916265399883027","50527","50527","50527","0","0","0","50527","50527","50527"
"40251","0.14740537690271563","0.08868063408670591","0.21254278175223798","50780","50780","50780","0.1488169581513836","0.10117998600637476","0.24806983354115922","50780","50780","50780","0","0","0","50780","50780","50780","0.25231968217313516","0","0.6937350135529314","50780","50780","50780","0.45955367471953534","0.26111957938632097","0.5935748639813196","50780","50780","50780","0","0","0","50780","50780","50780"
"40501","0.15524332544283523","0.09188463102440822","0.2649932422537398","51033","51033","51033","0.15071904230068095","0.08399475376027585","0.2589052571704321","51033","51033","51033","0","0","0","51033","51033","51033","0.2776768974183287","0","0.5924067358760179","51033","51033","51033","0.4794859011614074","0.17907715357552553","0.6157544439144349","51033","51033","51033","0","0","0","51033","51033","51033"
"40751","0.1512691356933638","0.08224834639041564","0.2635757358165537","51286","51286","51286","0.15337576902009306","0.09168753127529217","0.2506181145349368","51286","51286","51286","0","0","0","51286","51286","51286","0.2836858909257424","0","0.6101423418299242","51286","51286","51286","0.4276311067357689","0.2202644191888313","0.5724976835403831","51286","51286","51286","0","0","0","51286","51286","51286"
"41001","0.15536520851491678","0.09687435611490672","0.24847687196909013","51539","51539","51539","0.16851074636165728","0.10043949427328702","0.2581240937621292","51539","51539","51539","0","0","0","51539","51539","51539","0.2899777972641504","0","0.5626477103222788","51539","51539","51539","0.4240462137468156","0.21672913097526467","0.5591998150891583","51539","51539","51539","0","0","0","51539","51539","51539"
"41251","0.15560658461768861","0.09249990629058429","0.3064651094363795","51792","51792","51792","0.12603086658857526","0.0752252856749056","0.23667909435495985","51792","51792","51792","0","0","0","51792","51792","51792","0.29153725981343726","0","0.6029782377159761","51792","51792","51792","0.47141147855393645","0.22837598529915845","0.6330775190441718","51792","51792","51792","0","0","0","51792","51792","51792"
"41501","0.14951397603973296","0.08618831833641377","0.3187780105608916","52045","52045","52045","0.14224584796586076","0.07572609316487097","0.21749785746364333","52045","52045","52045","0","0","0","52045","52045","52045","0.31131958241968144","0","0.6160770295583569","52045","52045","52045","0.4797606288997239","0.2572661106357035","0.6920380850762733","52045","52045","52045","0","0","0","52045","52045","52045"
"41751","0.15604622400426713","0.1037708910086925","0.2763506360483586","52298","52298","52298","0.15755941069635054","0.09428496767670572","0.2685305939007677","52298","52298","52298","0","0","0","52298","52298","52298","0.2992913637504413","0","0.686084297312985","52298","52298","52298","0.4415945935885087","0.15088004603171237","0.5898539574757012","52298","52298","52298","0","0","0","52298","52298","52298"
"42001","0.16015546058073865","0.07188726118421346","0.25171102155010827","52551","52551","52551","0.14992559613004153","0.10726908441163388","0.28192494555353576","52551","52551","52551","0","0","0","52551","52551","52551","0.31645140621011203","0","0.6448745415681898","52551","52551","52551","0.43779880663300325","0.22256307674169942","0.6729574041831864","52551","52551","52551","0","0","0","52551","52551","52551"
"42251","0.14985725561657232","0.10362054720812064","0.27120627840962985","52804","52804","52804","0.14600576105276367","0.09511601564087754","0.25779230046451335","52804","52804","52804","0","0","0","52804","52804","52804","0.2824969670889601","0","0.57469030343728","52804","52804","52804","0.48191236075065935","0.1948075752281606","0.7004289902979429","52804","52804","52804","0","0","0","52804","52804","52804"
"42501","0.14191434864640018","0.0873608585377856","0.22668951810759363","53057","53057","53057","0.16505624522261575","0.09254988829650652","0.28277251196875597","53057","53057","53057","0","0","0","53057","53057","53057","0.2711148635121704","0","0.6106059179748125","53057","53057","53057","0.4711177543898546","0.2443221111148833","0.6670444340301875","53057","53057","53057","0","0","0","53057","53057","53057"
"42751","0.13465491998793486","0.09789689032901644","0.20505736659303703","53310","53310","53310","0.1488849038534053","0.09617589075605684","0.2531166038250137","53310","53310","53310","0","0","0","53310","53310","53310","0.2905085887762459","0","0.5033897225794676","53310","53310","53310","0.47689214582671446","0.27984172304013116","0.6811217897361286","53310","53310","53310","0","0","0","53310","53310","53310"
"43001","0.12437814708175406","0.07640520674273157","0.20191584886841812","53563","53563","53563","0.1467436464069","0.08981136582749502","0.23988478879648514","53563","53563","53563","0","0","0","53563","53563","53563","0.271729035865756","0","0.7188077607891573","53563","53563","53563","0.46306472340326366","0.25086584492879355","0.6452579260523184","53563","53563","53563","0","0","0","53563","53563","53563"
"43251","0.19164527302223205","0.10969023223099084","0.3333232862394099","53816","53816","53816","0.15533760049235798","0.0937394376839149","0.2628467173806569","53816","53816","53816","0","0","0","53816","53816","53816","0.3114773602453325","0","0.6181900211174237","53816","53816","53816","0.4076565884438817","0.23866941051325044","0.5277912426575748","53816","53816","53816","0","0","0","53816","53816","53816"
"43501","0.14123319642222656","0.09419457288101533","0.20242620790760504","54069","54069","54069","0.17141276063138206","0.0859532243206392","0.2527488945883036","54069","54069","54069","0","0","0","54069","54069","54069","0.29046873178407356","0","0.63086779991457","54069","54069","54069","0.48866838516417915","0.1933457159764219","0.6396113112045302","54069","54069","54069","0","0","0","54069","54069","54069"
"43751","0.1490337391980201","0.10115552290024783","0.24975393343653432","54322","54322","54322","0.1554347600437495","0.10534790952579325","0.2532862880640793","54322","54322","54322","0","0","0","54322","54322","54322","0.2668255896240031","0","0.6402178712012739","54322","54322","54322","0.44188845235757174","0.2668686789035107","0.6520886287522438","54322","54322","54322","0","0","0","54322","54322","54322"
"44001","0.16443527073549555","0.08646756444486409","0.29376748836205807","54575","54575","54575","0.16294285633548294","0.11217298072909514","0.24354298794439866","54575","54575","54575","0","0","0","54575","54575","54575","0.3120340752607973","0","0.6454211950480552","54575","54575","54575","0.42869573072487166","0.20476483721236138","0.526426305381415","54575","54575","54575","0","0","0","54575","54575","54575"
"44251","0.14114891663615087","0.11787904818180248","0.22556054163740757","54828","54828","54828","0.15641973490319416","0.08709862556699084","0.24979943320938194","54828","54828","54828","0","0","0","54828","54828","54828","0.29669051939472485","0","0.5988526598987164","54828","54828","54828","0.4487907808298638","0.22039422780699816","0.5928039014823321","54828","54828","54828","0","0","0","54828","54828","54828"
"44501","0.14503838860452958","0.08894565546107494","0.3177906823502106","55081","55081","55081","0.16176305257170895","0.09044834533985306","0.26864611350314654","55081","55081","55081","0","0","0","55081","55081","55081","0.28614138750743434","0","0.5234994302581965","55081","55081","55081","0.45362630766079726","0.24999504045407117","0.6694891858992861","55081","55081","55081","0","0","0","55081","55081","55081"
"44751","0.14879166816570033","0.1106949199035849","0.24368442440385935","55334","55334","55334","0.1762128928171445","0.0906720998421763","0.24587888204627512","55334","55334","55334","0","0","0","55334","55334","55334","0.2591404666872036","0","0.5825045218747976","55334","55334","55334","0.4519585702791093","0.19432920520448763","0.6428389328259376","55334","55334","55334","0","0","0","55334","55334","55334"
"45001","0.16610953429902925","0.08679988622595387","0.2840004408267018","55587","55587","55587","0.17070014242497297","0.11927304230047911","0.2668103334460493","55587","55587","55587","0","0","0","55587","55587","55587","0.2943612379779873","0","0.5845971729567928","55587","55587","55587","0.41492637280917133","0.11103678651761857","0.6104143403675033","55587","55587","55587","0","0","0","55587","55587","55587"
"45251","0.16452489417479293","0.09190802016318203","0.2689185592560098","55840","55840","55840","0.16645704436502198","0.1044354707843714","0.2584032081006655","55840","55840","55840","0","0","0","55840","55840","55840","0.2687565294579158","0","0.6618966614516962","55840","55840","55840","0.4294793425017849","0.18681196396624491","0.6384936787797797","55840","55840","55840","0","0","0","55840","55840","55840"
"45501","0.1398481984771168","0.09009997756089322","0.22586025601028278","56093","56093","56093","0.15014172984221363","0.09019931625843854","0.2507799721214594","56093","56093","56093","0","0","0","56093","56093","56093","0.2473587241869788","0","0.6267574954728812","56093","56093","56093","0.44436458221285724","0.27091443683785243","0.6533269900738204","56093","56093","56093","0","0","0","56093","56093","56093"
"45751","0.14560551046885112","0.08493849730966022","0.21996858522825263","56346","56346","56346","0.1513165971538551","0.08099585064294565","0.24706188444548172","56346","56346","56346","0","0","0","56346","56346","56346","0.26321058368526423","0","0.5811248862355688","56346","56346","56346","0.4520460079881442","0.28762328808979815","0.6378305088841653","56346","56346","56346","0","0","0","56346","56346","56346"
"46001","0.1491783778293711","0.10575077388286684","0.26515464178800474","56599","56599","56599","0.1495972367428327","0.09953405225748758","0.2873036326098289","56599","56599","56599","0","0","0","56599","56599","56599","0.30170516538121955","0","0.7630450120900027","56599","56599","56599","0.48805649543200913","0.32844031548164004","0.6093588235989499","56599","56599","56599","0","0","0","56599","56599","56599"
"46251","0.1507549355790845","0.0898772629798108","0.26662091321262116","56852","56852","56852","0.1411584778382294","0.08700955186426579","0.2612302305936366","56852","56852","56852","0","0","0","56852","56852","56852","0.28330328795898874","0","0.5688393639813273","56852","56852","56852","0.4616324931282348","0.17013434169664102","0.638860547901637","56852","56852","56852","0","0","0","56852","56852","56852"
"46501","0.15041690393943846","0.09852708413255198","0.25173581981188625","57105","57105","57105","0.15341767475843165","0.08706589234867608","0.2746710846302732","57105","57105","57105","0","0","0","57105","57105","57105","0.3301351828043762","0","0.7330593269103741","57105","57105","57105","0.44544696548240337","0.17497793004368753","0.6328132446651781","57105","57105","57105","0","0","0","57105","57105","57105"
"46751","0.1572856487928373","0.09632635636049854","0.2695846428999123","57358","57358","57358","0.15635640705797152","0.08213370675529287","0.2901392207971448","57358","57358","57358","0","0","0","57358","57358","57358","0.2864703396953144","0","0.6336245759905741","57358","57358","57358","0.45218286726459034","0.16589638227051615","0.669113086178362","57358","57358","57358","0","0","0","57358","57358","57358"
"47001","0.11946296323157062","0.09513855210287599","0.17418573798274667","57611","57611","57611","0.17469150716286125","0.10705515382436834","0.27441915468618244","57611","57611","57611","0","0","0","57611","57611","57611","0.2881179329307282","0","0.6194730561557727","57611","57611","57611","0.4987420540704939","0.3267874974608606","0.6807734065215941","57611","57611","57611","0","0","0","57611","57611","57611"
"47251","0.171874996098518","0.09003707486784643","0.29318885783738013","57864","57864","57864","0.15619827364802658","0.08945045557783113","0.2580771040424645","57864","57864","57864","0","0","0","57864","57864","57864","0.2676317912840418","0","0.4655728809210851","57864","57864","57864","0.46071535320790524","0.18002782218662086","0.5980815401639229","57864","57864","57864","0","0","0","57864","57864","57864"
"47501","0.13499701733602076","0.09361320897671441","0.22540938383143283","58117","58117","58117","0.1498125584677818","0.09591938772218797","0.2569303193299571","58117","58117","58117","0","0","0","58117","58117","58117","0.3227428741655484","0","0.6144923778264851","58117","58117","58117","0.45613609971186203","0.3338021211663305","0.5026065708195347","58117","58117","58117","0","0","0","58117","58117","58117"
"47751","0.1565730453379768","0.10996384599215366","0.2356981309039658","58370","58370","58370","0.15346177988157933","0.08932712466867428","0.2758056917776186","58370","58370","58370","0","0","0","58370","58370","58370","0.3263663569343541","0","0.6295980879241676","58370","58370","58370","0.45885425189141527","0.20566890285970207","0.5854457639175931","58370","58370","58370","0","0","0","58370","58370","58370"
"48001","0.1244574672264018","0.09502000895892734","0.2096468150420093","58623","58623","58623","0.15762190745382257","0.08931478515087571","0.3058253415223781","58623","58623","58623","0","0","0","58623","58623","58623","0.3226369978408883","0","0.7050337021392853","58623","58623","58623","0.4331443805527274","0.2369600454313828","0.601976105315138","58623","58623","58623","0","0","0","58623","58623","58623"
"48251","0.16976055122131606","0.12331051703588473","0.2873763782425066","58876","58876","58876","0.15613449328532397","0.08285673728254694","0.23999833798589046","58876","58876","58876","0","0","0","58876","58876","58876","0.31692359558448074","0","0.5983070375087586","58876","58876","58876","0.4807232043159022","0.23177229970580324","0.5967145506504999","58876","58876","58876","0","0","0","58876","58876","58876"
"48501","0.16309565611031113","0.1018254742859696","0.2933104254365547","59129","59129","59129","0.15444482957102296","0.08189082200343459","0.26141860743872414","59129","59129","59129","0","0","0","59129","59129","59129","0.27412128575230194","0","0.5595225398246151","59129","59129","59129","0.449637298069719","0.1141109411424977","0.6746581980786396","59129","59129","59129","0","0","0","59129","59129","59129"
"48751","0.16873903957235867","0.10876910004050999","0.29890937227263975","59382","59382","59382","0.1648177843314071","0.1011191274809525","0.2885356490927799","59382","59382","59382","0","0","0","59382","59382","59382","0.2721978809239708","0","0.6299146511819143","59382","59382","59382","0.48349597140893846","0.2523678851634192","0.568850439395074","59382","59382","59382","0","0","0","59382","59382","59382"
"49001","0.16047436583666058","0.08732561740248443","0.3227215681318969","59635","59635","59635","0.14751943393829056","0.09587029543261909","0.26998587180896305","59635","59635","59635","0","0","0","59635","59635","59635","0.30510782467860564","0","0.6745401543544176","59635","59635","59635","0.44850256575079916","0.23369589058935425","0.581490796428301","59635","59635","59635","0","0","0","59635","59635","59635"
"49251","0.17510053300532144","0.09244688981384401","0.2748341033147608","59888","59888","59888","0.14589337188485632","0.08019102574244179","0.2548963834551417","59888","59888","59888","0","0","0","59888","59888","59888","0.28566533879909284","0","0.6463790035481599","59888","59888","59888","0.465593123720522","0.21298775660953514","0.6776197289771867","59888","59888","59888","0","0","0","59888","59888","59888"
"49501","0.15436079399767683","0.10616520723239267","0.263696843437085","60141","60141","60141","0.15366444428207915","0.10211157635237574","0.28985696863518523","60141","60141","60141","0","0","0","60141","60141","60141","0.2887481896019129","0","0.641217908043169","60141","60141","60141","0.4512079170961846","0.21295166012753589","0.7363172784058477","60141","60141","60141","0","0","0","60141","60141","60141"
"49751","0.12027356816971546","0.07722086867368778","0.17163260390922203","60394","60394","60394","0.17789336421124616","0.09393146562852303","0.27221531103183616","60394","60394","60394","0","0","0","60394","60394","60394","0.2882716757395007","0","0.6615084799103172","60394","60394","60394","0.42483561075726317","0.22403607073598095","0.6596329834888496","60394","60394","60394","0","0","0","60394","60394","60394"
"50001","0.1473872123638919","0.1076131038814258","0.2174467646492706","60647","60647","60647","0.1655617461862596","0.0877766035353088","0.297377303648031","60647","60647","60647","0","0","0","60647","60647","60647","0.3048488606757024","0","0.6476211393568669","60647","60647","60647","0.472547098471198","0.2458834923123504","0.6380226059402769","60647","60647","60647","0","0","0","60647","60647","60647"
"50251","0.15638215840811556","0.10035090113101967","0.29482722148748053","60900","60900","60900","0.16206441851819678","0.10440782578188457","0.2703753106903727","60900","60900","60900","0","0","0","60900","60900","60900","0.3143763744707961","0","0.7148555651360485","60900","60900","60900","0.43899550472304066","0.24649426603846733","0.640118190022281","60900","60900","60900","0","0","0","60900","60900","60900"
"50501","0.16242435661291416","0.0993428173547206","0.24817979179014152","61153","61153","61153","0.14565763550301342","0.07728393477369885","0.24726523880369547","61153","61153","61153","0","0","0","61153","61153","61153","0.31162302354998417","0","0.634557536807408","61153","61153","61153","0.48112514442826526","0.3006333970418928","0.6249955098623027","61153","61153","61153","0","0","0","61153","61153","61153"
"50751","0.18542580244371093","0.11320477522865371","0.34480276713350655","61406","61406","61406","0.17579264484941498","0.11049152184111596","0.2665542901873489","61406","61406","61406","0","0","0","61406","61406","61406","0.3177537713940649","0","0.7069109974879941","61406","61406","61406","0.4281201756069809","0.21657190499269427","0.6881807810971899","61406","61406","61406","0","0","0","61406","61406","61406"
"51001","0.14980568977184336","0.07988665463898045","0.25130443992306706","61659","61659","61659","0.15191565942233504","0.10059238610646482","0.2877630520481287","61659","61659","61659","0","0","0","61659","61659","61659","0.2857523062289974","0","0.6041246398368959","61659","61659","61659","0.4543434984206714","0.1428625647552114","0.6103484754476325","61659","61659","61659","0","0","0","61659","61659","61659"
"51251","0.16097907416203278","0.0825620772323479","0.279910105131968","61912","61912","61912","0.15499296132368073","0.09717257482247739","0.2976879403809213","61912","61912","61912","0","0","0","61912","61912","61912","0.28316472902217754","0","0.5704783769127891","61912","61912","61912","0.4355943435936692","0.14439348241459649","0.6052748896843743","61912","61912","61912","0","0","0","61912","61912","61912"
"51501","0.15327405191939425","0.09075468772626091","0.25816568967475784","62165","62165","62165","0.1680453403507511","0.09179446551673734","0.2515564499227169","62165","62165","62165","0","0","0","62165","62165","62165","0.3223328194999481","0","0.6458511223663614","62165","62165","62165","0.4429262953953551","0.15374067317495865","0.6000201084203679","62165","62165","62165","0","0","0","62165","62165","62165"
"51751","0.1571874313751073","0.08093993364185093","0.2212433217314654","62418","62418","62418","0.15679061599882269","0.09618258890054936","0.2664484038725093","62418","62418","62418","0","0","0","62418","62418","62418","0.30189624078622634","0","0.5942831889512642","62418","62418","62418","0.45384579010159865","0.14065759213035278","0.6524611698659228","62418","62418","62418","0","0","0","62418","62418","62418"
"52001","0.15312067863434636","0.09925701920304004","0.2645080171328965","62671","62671","62671","0.16341440466683452","0.09282544223550142","0.30663109843071845","62671","62671","62671","0","0","0","62671","62671","62671","0.2992239840662532","0","0.655399808937155","62671","62671","62671","0.46238039919039914","0.1597103155350924","0.6236297513602526","62671","62671","62671","0","0","0","62671","62671","62671"
"52251","0.16569553428496503","0.11687302815900598","0.28278448784562127","62924","62924","62924","0.16196120339608272","0.10638195463402988","0.2841639116247764","62924","62924","62924","0","0","0","62924","62924","62924","0.3246362305197885","0","0.6425441637339778","62924","62924","62924","0.42571597148105755","0.15943023533509343","0.6531890069947194","62924","62924","62924","0","0","0","62924","62924","62924"
"52501","0.14308533443788843","0.10750855941701894","0.2342250767817886","63177","63177","63177","0.17101578968016223","0.09612614084984761","0.2742842156892621","63177","63177","63177","0","0","0","63177","63177","63177","0.32151291357953093","0","0.6283349108479243","63177","63177","63177","0.4655399790418516","0.1727933210883773","0.6480222276840087","63177","63177","63177","0","0","0","63177","63177","63177"
