"stage2/step","Group: Ours_trunc_Complicate_cauchy - stage2/mcc_pearson","Group: Ours_trunc_Complicate_cauchy - stage2/mcc_pearson__MIN","Group: Ours_trunc_Complicate_cauchy - stage2/mcc_pearson__MAX","Group: Ours_trunc_Complicate_cauchy - _step","Group: Ours_trunc_Complicate_cauchy - _step__MIN","Group: Ours_trunc_Complicate_cauchy - _step__MAX","Group: Ours_trunc_Simple_cauchy - stage2/mcc_pearson","Group: Ours_trunc_Simple_cauchy - stage2/mcc_pearson__MIN","Group: Ours_trunc_Simple_cauchy - stage2/mcc_pearson__MAX","Group: Ours_trunc_Simple_cauchy - _step","Group: Ours_trunc_Simple_cauchy - _step__MIN","Group: Ours_trunc_Simple_cauchy - _step__MAX","Group: Ours_Complicate_gauss - stage2/mcc_pearson","Group: Ours_Complicate_gauss - stage2/mcc_pearson__MIN","Group: Ours_Complicate_gauss - stage2/mcc_pearson__MAX","Group: Ours_Complicate_gauss - _step","Group: Ours_Complicate_gauss - _step__MIN","Group: Ours_Complicate_gauss - _step__MAX","Group: Ours_Simple_cauchy - stage2/mcc_pearson","Group: Ours_Simple_cauchy - stage2/mcc_pearson__MIN","Group: Ours_Simple_cauchy - stage2/mcc_pearson__MAX","Group: Ours_Simple_cauchy - _step","Group: Ours_Simple_cauchy - _step__MIN","Group: Ours_Simple_cauchy - _step__MAX","Group: Ours_Complicate_gumbel - stage2/mcc_pearson","Group: Ours_Complicate_gumbel - stage2/mcc_pearson__MIN","Group: Ours_Complicate_gumbel - stage2/mcc_pearson__MAX","Group: Ours_Complicate_gumbel - _step","Group: Ours_Complicate_gumbel - _step__MIN","Group: Ours_Complicate_gumbel - _step__MAX","Group: Ours_Complicate_cauchy - stage2/mcc_pearson","Group: Ours_Complicate_cauchy - stage2/mcc_pearson__MIN","Group: Ours_Complicate_cauchy - stage2/mcc_pearson__MAX","Group: Ours_Complicate_cauchy - _step","Group: Ours_Complicate_cauchy - _step__MIN","Group: Ours_Complicate_cauchy - _step__MAX","Group: Ours_Simple_gauss - stage2/mcc_pearson","Group: Ours_Simple_gauss - stage2/mcc_pearson__MIN","Group: Ours_Simple_gauss - stage2/mcc_pearson__MAX","Group: Ours_Simple_gauss - _step","Group: Ours_Simple_gauss - _step__MIN","Group: Ours_Simple_gauss - _step__MAX","Group: Ours_Simple_gumbel - stage2/mcc_pearson","Group: Ours_Simple_gumbel - stage2/mcc_pearson__MIN","Group: Ours_Simple_gumbel - stage2/mcc_pearson__MAX","Group: Ours_Simple_gumbel - _step","Group: Ours_Simple_gumbel - _step__MIN","Group: Ours_Simple_gumbel - _step__MAX"
"9501","0.5786149926881625","0.5123451241154019","0.648664565920523","29661.2","29660","29662","0.7588063978260818","0.6586515800295206","0.8386721567499444","29662","29662","29662","0.7686119279698997","0.6006272033039772","0.9387446924716023","29661.2","29660","29662","0.7047696792624965","0.4701760556825206","0.9771547131787838","29662","29662","29662","0.8132730850124492","0.6773849585329182","0.9158743860884231","29661.2","29660","29662","0.5385545931623501","0.23540455657055182","0.6863403996096605","29661.2","29660","29662","0.9678989975032479","0.8821222206709338","0.9951325577762339","29662","29662","29662","0.9555377132438444","0.7888589061165954","0.9888312118357149","29662","29662","29662"
"9751","0.5759912970398988","0.514640910843869","0.6494589570953612","29914.2","29913","29915","0.7580415505131962","0.6551747937487967","0.8378995653461171","29915","29915","29915","0.7715622148464749","0.6011329430789918","0.9398249297620904","29914.2","29913","29915","0.6924961700611219","0.3353629214625525","0.9090290003896535","29915","29915","29915","0.8154672413154211","0.6788308114643751","0.9152011876791232","29914.2","29913","29915","0.5071820922652456","0.3282481688297074","0.6369291414953588","29914.2","29913","29915","0.9674689520806146","0.8779940545262463","0.995379353638338","29915","29915","29915","0.9565786506240276","0.7940393926131213","0.9891196949618114","29915","29915","29915"
"10001","0.5772997504224059","0.5171219816933778","0.6493809221047614","30167.2","30166","30168","0.7603702042309968","0.6723358651651493","0.8426911834139988","30168","30168","30168","0.7740247550446541","0.6041490186327974","0.9426639286426062","30167.2","30166","30168","0.7453977407949817","0.4554332284272022","0.9607071523002874","30168","30168","30168","0.8203692733533746","0.6790775673916845","0.9169670874707172","30167.2","30166","30168","0.5346006449145909","0.31027907533312366","0.6835897311472984","30167.2","30166","30168","0.9676692442295615","0.8792559934164386","0.9948635807979165","30168","30168","30168","0.956648038862825","0.7891499477728283","0.9891234592783326","30168","30168","30168"
"10251","0.5766553373761808","0.5096298455862139","0.6497165213166118","30420.2","30419","30421","0.7570713888135969","0.6542143061511422","0.8459431319374594","30421","30421","30421","0.7759880245322291","0.6055920412014446","0.9425952004703051","30420.2","30419","30421","0.766803116510425","0.5534237664951762","0.9499871911533955","30421","30421","30421","0.8249040509273324","0.6821286132428042","0.9241089237101345","30420.2","30419","30421","0.5236798728633323","0.40309320716992464","0.6180925288722647","30420.2","30419","30421","0.9683610672061613","0.884223472647335","0.9951234059181774","30421","30421","30421","0.9579995334364902","0.8008082695284914","0.9901163947682828","30421","30421","30421"
"10501","0.5779440618959262","0.5155681983875657","0.653138397597975","30673.2","30672","30674","0.7607198662116018","0.6658660013170241","0.8419817092529259","30674","30674","30674","0.7794359382009739","0.6086092642488193","0.943219810309803","30673.2","30672","30674","0.6762671666640232","0.35318434124451975","0.9459786179663717","30674","30674","30674","0.82786916071098","0.684525785821498","0.9281695169172057","30673.2","30672","30674","0.5565116381225104","0.4410592107568435","0.6440400347580297","30673.2","30672","30674","0.9670267541253217","0.876887398407946","0.9953606988883795","30674","30674","30674","0.9567818327172273","0.7883089058389058","0.9893345657690044","30674","30674","30674"
"10751","0.5763511122267881","0.5116790393839157","0.648904445171386","30926.2","30925","30927","0.7589744591469717","0.6596629024329292","0.8413153761071966","30927","30927","30927","0.7819437318974922","0.6041766595606963","0.9437497729607529","30926.2","30925","30927","0.7260960763883121","0.4325378159650586","0.955397240891683","30927","30927","30927","0.8306583739212968","0.6814567922502235","0.9301377616338928","30926.2","30925","30927","0.5178795775482373","0.36695859968188616","0.662129330533678","30926.2","30925","30927","0.9668152264010308","0.8794670577613081","0.9949006503999267","30927","30927","30927","0.9573645355667972","0.7973101531152884","0.9896921059693579","30927","30927","30927"
"11001","0.5760987991863897","0.5168988425364641","0.6437833230412462","31179.2","31178","31180","0.756184344361534","0.6447563439898422","0.8369220258751229","31180","31180","31180","0.7842716808601278","0.6071685433455999","0.9475955673473226","31179.2","31178","31180","0.7639440682474278","0.39037661200249757","0.9845358230060666","31180","31180","31180","0.832339114899782","0.6800927523194864","0.9331576573054509","31179.2","31178","31180","0.5195554514858414","0.38014992314366447","0.6349403164125098","31179.2","31178","31180","0.967046499673226","0.879060267007857","0.9951545897265133","31180","31180","31180","0.9578387884224661","0.795613300293152","0.9893755483717328","31180","31180","31180"
"11251","0.577143482432316","0.5140842015451234","0.6486830963007381","31432.2","31431","31433","0.759122587387411","0.6567127016311757","0.8444485966680557","31433","31433","31433","0.7869926417665052","0.6112253812739686","0.9474351932298832","31432.2","31431","31433","0.7664477865499636","0.4610514506067305","0.9538248665742444","31433","31433","31433","0.833710795713268","0.6806313478077676","0.9342400236821682","31432.2","31431","31433","0.5519136500869386","0.4179601432379288","0.6904714158733493","31432.2","31431","31433","0.9677556382097958","0.8759872151689955","0.9951745373455129","31433","31433","31433","0.957491893101456","0.8016692067362227","0.9895135509796896","31433","31433","31433"
"11501","0.5787829392144731","0.5184885947429517","0.6501262546559209","31685.2","31684","31686","0.7603811499383772","0.6587779480281798","0.8484327295962596","31686","31686","31686","0.7909868680199975","0.6144190851430794","0.9506408961383099","31685.2","31684","31686","0.7545956051442109","0.5188718464996391","0.9709319720860391","31686","31686","31686","0.8375317795877917","0.6817236345711875","0.9350166788315966","31685.2","31684","31686","0.5203628266744814","0.38129887486921277","0.7405278027377165","31685.2","31684","31686","0.967888139078535","0.8837479789779376","0.9948451321594652","31686","31686","31686","0.9576197416214598","0.7966085093418253","0.989448410221078","31686","31686","31686"
"11751","0.5761487560843682","0.5106849921039942","0.6511621682105091","31938.2","31937","31939","0.7597817524707945","0.6596010347546178","0.835842257655365","31939","31939","31939","0.7932014250028904","0.6194622310455297","0.9479642370797103","31938.2","31937","31939","0.6848558770554745","0.41552874516432103","0.8928539678937528","31939","31939","31939","0.839531889191808","0.6829156372217797","0.9380844075884959","31938.2","31937","31939","0.5124738692054722","0.3275123445816471","0.6103388232105735","31938.2","31937","31939","0.9673449867914907","0.8780374312018869","0.9950678343420335","31939","31939","31939","0.9577060642002031","0.8041899908017882","0.9884303142499032","31939","31939","31939"
"12001","0.5768342955499375","0.5142623619420069","0.6479740059813203","32191.2","32190","32192","0.7563267543641748","0.6513912177481881","0.8397443195706896","32192","32192","32192","0.7950869425058471","0.6124730574184409","0.9494512125506486","32191.2","32190","32192","0.7402569986302227","0.5005145698431988","0.9573717590624881","32192","32192","32192","0.8425987572382143","0.6864112989052958","0.9308176993888846","32191.2","32190","32192","0.5548866063311573","0.4076318151318866","0.6695486647861852","32191.2","32190","32192","0.9659382283605273","0.8698518577844055","0.9950779275379692","32192","32192","32192","0.957898845504852","0.8024367563801414","0.990253487846605","32192","32192","32192"
"12251","0.5773545950881049","0.5171844788934493","0.6505429340336476","32444.2","32443","32445","0.758012394144138","0.6578757314435978","0.8492301251634201","32445","32445","32445","0.7962289606478584","0.6151166593247634","0.9510701921687763","32444.2","32443","32445","0.7455301471645827","0.4968975015928058","0.9087458966590044","32445","32445","32445","0.8458282470359538","0.6889062195701832","0.9391473626362853","32444.2","32443","32445","0.5621563680568017","0.37109075168808126","0.6814550529212504","32444.2","32443","32445","0.9667491401951951","0.8718451107395934","0.9946519207918009","32445","32445","32445","0.9576952642623168","0.8052538386252518","0.9888316295597117","32445","32445","32445"
"12501","0.5755412681473888","0.5106427495617458","0.6485040835407333","32697.2","32696","32698","0.7603267448336567","0.6613134580214755","0.8432289820049225","32698","32698","32698","0.798554693865692","0.6160962921541675","0.9491973018905983","32697.2","32696","32698","0.7193182988410665","0.5774217025527643","0.924199276681197","32698","32698","32698","0.8442591563671435","0.6805087005235493","0.9387920722783987","32697.2","32696","32698","0.5612693654429662","0.2783287941323536","0.6828544531020815","32697.2","32696","32698","0.9674192856139301","0.8753953671335543","0.9949238242274291","32698","32698","32698","0.9583230193718946","0.802652780018602","0.9894869992267461","32698","32698","32698"
"12751","0.5766650893121259","0.5088890373040169","0.6465302789308238","32950.2","32949","32951","0.7604648592807706","0.655817978689887","0.8434847670944664","32951","32951","32951","0.8009149614518847","0.6201985046359773","0.9500229512430417","32950.2","32949","32951","0.7429616978437191","0.42607012585300746","0.9743706125991318","32951","32951","32951","0.8497375599871401","0.6898034973798656","0.9415817443311445","32950.2","32949","32951","0.5289135704036254","0.4185988299922331","0.7427892428265442","32950.2","32949","32951","0.9676729906998707","0.8806945885179673","0.9950790363399528","32951","32951","32951","0.9570700008138686","0.7946634488812219","0.9889321925710742","32951","32951","32951"
"13001","0.5778021398891828","0.5096620952146191","0.6493247251552925","33203.2","33202","33204","0.7591755174899445","0.6574031397173777","0.840753677659475","33204","33204","33204","0.8035606510125813","0.6237928347645575","0.9521370089592074","33203.2","33202","33204","0.7391372799361402","0.6329794296232364","0.8641869466101184","33204","33204","33204","0.852458297277772","0.6965741947864944","0.9410001400406356","33203.2","33202","33204","0.4986528496699649","0.19278008199791166","0.7520748536456296","33203.2","33202","33204","0.9679795451139593","0.887887494116124","0.9950529716179837","33204","33204","33204","0.9580252531669349","0.802602110613889","0.9893367541534944","33204","33204","33204"
"13251","0.577615860235254","0.5152259788158606","0.6528875867305974","33456.2","33455","33457","0.7583288205862068","0.6518573436994104","0.8426775305282858","33457","33457","33457","0.8030173459139593","0.6208525093723034","0.9499590173493255","33456.2","33455","33457","0.6759015155934213","0.42641041179867495","0.8951635193650547","33457","33457","33457","0.8551055592405866","0.6936677920251066","0.9407134177959318","33456.2","33455","33457","0.5086809090392606","0.36544293663627564","0.6262607380133329","33456.2","33455","33457","0.966444506113193","0.8744968334555013","0.9953614590741866","33457","33457","33457","0.9580181255030886","0.8107781848913028","0.9893420346877181","33457","33457","33457"
"13501","0.5789007313390143","0.5111668239288532","0.6517960100889638","33709.2","33708","33710","0.7601069120002311","0.6666870028990509","0.8350669808093638","33710","33710","33710","0.8058710332327429","0.6247871124672512","0.9526587341906362","33709.2","33708","33710","0.7499624507494121","0.37363065668335027","0.9653026716137368","33710","33710","33710","0.8564355476255103","0.6936889622257377","0.9415554890945993","33709.2","33708","33710","0.5128940726469302","0.2695576517302394","0.6856689679785251","33709.2","33708","33710","0.9670272806429331","0.8815152475356133","0.9953618992097155","33710","33710","33710","0.9584018051244326","0.8093267548816653","0.9895452105308181","33710","33710","33710"
"13751","0.576659935532025","0.5086518276376187","0.6487144283077585","33962.2","33961","33963","0.7582366017546758","0.6578145490232093","0.8418746014687953","33963","33963","33963","0.8079152194082297","0.6244384454352669","0.950414672301244","33962.2","33961","33963","0.7309420577111451","0.5793672333004167","0.9211641891772296","33963","33963","33963","0.8574878490262228","0.7029890811049515","0.9428917485694326","33962.2","33961","33963","0.5667969275613507","0.3495639612897391","0.6823617302008943","33962.2","33961","33963","0.9671106537775328","0.8784606892140122","0.994694575498427","33963","33963","33963","0.9577545852626319","0.8050716761315484","0.989252132914246","33963","33963","33963"
"14001","0.5769681926473327","0.5115363654699978","0.6459852108665599","34215.2","34214","34216","0.7587236005280035","0.6566120171284143","0.8409485002487832","34216","34216","34216","0.8119832759355357","0.6335238796769335","0.9531469212253596","34215.2","34214","34216","0.7324152769338009","0.34338896323735235","0.9930222991137146","34216","34216","34216","0.8601525510651602","0.6957212841406409","0.9425653887080709","34215.2","34214","34216","0.5159001576838456","0.3224893343260705","0.6720534681197554","34215.2","34214","34216","0.9675419155382802","0.8802187906870059","0.9946678898641479","34216","34216","34216","0.9581547629492772","0.8130807211720231","0.9889177373909974","34216","34216","34216"
"14251","0.5782971302577281","0.5125039532907748","0.6523873418852715","34468.2","34467","34469","0.7588544530559206","0.6609174654390196","0.8405621108591069","34469","34469","34469","0.8118860397346659","0.6351528906085356","0.9509022367875225","34468.2","34467","34469","0.6686746512179874","0.4348932404559198","0.970933148231767","34469","34469","34469","0.862926939912416","0.6989367644029987","0.943412377700817","34468.2","34467","34469","0.5698663477181322","0.220615565665164","0.7265557810152063","34468.2","34467","34469","0.9666351759178337","0.8739559585460309","0.9949213235619979","34469","34469","34469","0.9575542278811954","0.8067336657386989","0.9881971241008866","34469","34469","34469"
"14501","0.5782440139767832","0.5092225431541665","0.6501764701861876","34721.2","34720","34722","0.7566769445155681","0.6509393287677656","0.8403156435561016","34722","34722","34722","0.8143191450463926","0.6369933842569975","0.953401761041361","34721.2","34720","34722","0.737012805597816","0.5100308929588938","0.9557642707724368","34722","34722","34722","0.8651758718914622","0.701090786311318","0.9441782523980379","34721.2","34720","34722","0.5201006426536268","0.22923488770825076","0.7110332038469072","34721.2","34720","34722","0.9674549253095324","0.886890242383314","0.9950307657941634","34722","34722","34722","0.9579995710119196","0.8146941866598688","0.988771085555217","34722","34722","34722"
"14751","0.5774952626532803","0.5160080291611646","0.6496253051851919","34974.2","34973","34975","0.758702683370223","0.6594871924387123","0.8439767687759016","34975","34975","34975","0.815645403187086","0.6384111387594122","0.9528686738684954","34974.2","34973","34975","0.7554141323979502","0.5083017514927993","0.921226934974285","34975","34975","34975","0.866756502935648","0.6997147654122404","0.947266485057184","34974.2","34973","34975","0.4913874018218607","0.1765286788975033","0.7330124361073586","34974.2","34973","34975","0.9674945794137806","0.8845992032519261","0.9956494836119553","34975","34975","34975","0.958918660960857","0.816134836831479","0.9888651932973856","34975","34975","34975"
"15001","0.5770885993762721","0.5148023375164027","0.6464715746150953","35227.2","35226","35228","0.7577665963434093","0.6530578703328246","0.8401369480873813","35228","35228","35228","0.8157853771039308","0.6445595994436207","0.9510744288888786","35227.2","35226","35228","0.6343101268587998","0.3603653337331305","0.8845074123285701","35228","35228","35228","0.8688107368240567","0.7015801048244181","0.9452088806256393","35227.2","35226","35228","0.5531854688415185","0.3783402588155707","0.6572537132385944","35227.2","35226","35228","0.9677317306029594","0.8819416553157756","0.995011391366092","35228","35228","35228","0.9595019861602456","0.8233170496080119","0.9886541658337017","35228","35228","35228"
